,DATE,GDPC1_PCH,GNP_PCH,GNPC96_PCH,CPILFESL,PCEPILFE,JHDUSRGDPBR,UNRATE
123,1978-01-01,0.31918,1.9154,0.4564,63.4333333333333333,34.0470000000000000,0.0,6.3333333333333333
124,1978-04-01,3.86425,5.64213,3.6533800000000003,64.7333333333333333,34.6343333333333333,0.0,6.0000000000000000
125,1978-07-01,1.00552,2.78938,1.07318,66.1333333333333333,35.2283333333333333,0.0,6.0333333333333333
126,1978-10-01,1.34415,3.5430099999999998,1.46494,67.6000000000000000,35.8606666666666667,0.0,5.9000000000000000
127,1979-01-01,0.17978,2.02875,0.20282999999999998,69.1666666666666667,36.3513333333333333,0.0,5.8666666666666667
128,1979-04-01,0.10693,2.6802599999999996,0.23071999999999998,70.8000000000000000,37.1500000000000000,1.0,5.7000000000000000
129,1979-07-01,0.74287,3.16561,0.95944,72.6333333333333333,37.8356666666666667,1.0,5.8666666666666667
130,1979-10-01,0.25006999999999996,2.09797,0.23663,74.8333333333333333,38.6253333333333333,1.0,5.9666666666666667
131,1980-01-01,0.31451999999999997,2.4435,0.33507,77.6000000000000000,39.5700000000000000,1.0,6.3000000000000000
132,1980-04-01,-2.06048,0.18855,-2.1367700000000003,80.2000000000000000,40.4550000000000000,1.0,7.3333333333333333
133,1980-07-01,-0.11885,2.03779,-0.1923,81.4000000000000000,41.3556666666666667,0.0,7.6666666666666667
134,1980-10-01,1.86493,4.26117,1.61283,83.9333333333333333,42.3636666666666667,0.0,7.4000000000000000
135,1981-01-01,1.95944,4.69549,2.00545,85.9000000000000000,43.3030000000000000,0.0,7.4333333333333333
136,1981-04-01,-0.7410800000000001,1.17049,-0.79276,87.8000000000000000,44.1213333333333333,1.0,7.4000000000000000
137,1981-07-01,1.1975200000000001,3.15604,1.24653,90.7666666666666667,44.9340000000000000,1.0,7.4000000000000000
138,1981-10-01,-1.08955,0.76349,-0.9521200000000001,92.5333333333333333,45.7326666666666667,1.0,8.2333333333333333
139,1982-01-01,-1.55354,-0.24569000000000002,-1.5975700000000002,93.6666666666666667,46.4026666666666667,1.0,8.8333333333333333
140,1982-04-01,0.4562,1.89125,0.58758,95.4000000000000000,47.0303333333333333,1.0,9.4333333333333333
141,1982-07-01,-0.3823,0.84346,-0.56684,97.0000000000000000,47.7840000000000000,0.0,9.9000000000000000
142,1982-10-01,0.039939999999999996,1.03797,-0.00016999999999999999,97.3333333333333333,48.4496666666666667,0.0,10.6666666666666667
143,1983-01-01,1.31785,2.0604299999999998,1.29283,97.9333333333333333,49.0863333333333333,0.0,10.3666666666666667
144,1983-04-01,2.27561,3.08271,2.31779,98.9000000000000000,49.4613333333333333,0.0,10.1333333333333333
145,1983-07-01,1.9990700000000001,3.08268,1.99846,100.1333333333333333,50.2126666666666667,0.0,9.3666666666666667
146,1983-10-01,2.08622,2.88003,2.10371,101.4333333333333333,50.6143333333333333,0.0,8.5333333333333333
147,1984-01-01,1.9547700000000001,2.8872400000000003,1.8546799999999999,102.8333333333333333,51.1260000000000000,0.0,7.8666666666666667
148,1984-04-01,1.7277900000000002,2.5866599999999997,1.71642,104.1000000000000000,51.7243333333333333,0.0,7.4333333333333333
149,1984-07-01,0.96406,1.83997,0.94529,105.4000000000000000,52.2103333333333333,0.0,7.4333333333333333
150,1984-10-01,0.82086,1.45984,0.71024,106.4666666666666667,52.5813333333333333,0.0,7.3000000000000000
151,1985-01-01,0.96909,1.7715900000000002,0.77861,107.6333333333333333,53.2986666666666667,0.0,7.2333333333333333
152,1985-04-01,0.88046,1.5672,0.90774,108.7666666666666667,53.7613333333333333,0.0,7.3000000000000000
153,1985-07-01,1.52712,2.00599,1.39624,109.7333333333333333,54.3133333333333333,0.0,7.2000000000000000
154,1985-10-01,0.74329,1.37055,0.8033600000000001,111.0000000000000000,54.7030000000000000,0.0,7.0333333333333333
155,1986-01-01,0.9335,1.3503100000000001,0.8532700000000001,112.2000000000000000,55.2943333333333333,0.0,7.0333333333333333
156,1986-04-01,0.45038,0.67948,0.29466,113.1333333333333333,55.6730000000000000,0.0,7.1666666666666667
157,1986-07-01,0.9570299999999999,1.42546,1.00026,114.2000000000000000,56.0550000000000000,0.0,6.9666666666666667
158,1986-10-01,0.53708,0.9463299999999999,0.39537,115.3000000000000000,56.5106666666666667,0.0,6.8333333333333333
159,1987-01-01,0.74517,1.43269,0.78018,116.2333333333333333,56.8650000000000000,0.0,6.6000000000000000
160,1987-04-01,1.0789,1.853,1.14799,117.6333333333333333,57.4163333333333333,0.0,6.2666666666666667
161,1987-07-01,0.86761,1.61742,0.85104,118.7333333333333333,57.9300000000000000,0.0,6.0000000000000000
162,1987-10-01,1.71705,2.55709,1.7452599999999998,120.1000000000000000,58.5190000000000000,0.0,5.8333333333333333
163,1988-01-01,0.51663,1.40586,0.61669,121.2666666666666667,59.0836666666666667,0.0,5.7000000000000000
164,1988-04-01,1.31387,2.24566,1.25965,122.7333333333333333,59.8003333333333333,0.0,5.4666666666666667
