YEAR,QUARTER,ID,INDUSTRY,PRCCPI1,PRCCPI2,PRCCPI3,PRCCPI4,PRCCPI5,PRCCPI6,PRCCPI7,PRCCPI8,PRCCPI9,PRCCPI10,PRCCPI11,PRCCPI12,PRCCPI13,PRCCPI14,PRCCPI15,PRCCPI16,PRCCPI17,PRCCPI18,PRCCPI19,PRCCPI20
2004,3,510,2.0,,,,,,,,,,,,,,,,,,,,
2004,3,512,2.0,,,,,,,,,,,,,,,,,,,,
2004,3,516,1.0,,,,,,,,,,,,,,,,,,,,
2004,3,518,2.0,,,,,,,,,,,,,,,,,,,,
2004,3,519,1.0,,,,,,,,,,,,,,,,,,,,
2004,3,520,2.0,,,,,,,,,,,,,,,,,,,,
2004,3,521,1.0,,,,,,,,,,,,,,,,,,,,
2004,3,523,2.0,,,,,,,,,,,,,,,,,,,,
2004,3,524,2.0,,,,,,,,,,,,,,,,,,,,
2004,3,526,2.0,,,,,,,,,,,,,,,,,,,,
2004,3,527,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,20,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,65,1.0,,,,,,,,,,,,,,,,,,,,
2004,4,84,1.0,,,,,,,,,,,,,,,,,,,,
2004,4,99,1.0,,,,,,,,,,,,,,,,,,,,
2004,4,405,1.0,,,,,,,,,,,,,,,,,,,,
2004,4,411,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,420,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,421,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,423,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,426,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,428,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,429,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,433,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,446,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,448,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,456,1.0,,,,,,,,,,,,,,,,,,,,
2004,4,472,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,483,3.0,,,,,,,,,,,,,,,,,,,,
2004,4,484,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,497,1.0,,,,,,,,,,,,,,,,,,,,
2004,4,498,1.0,,,,,,,,,,,,,,,,,,,,
2004,4,504,1.0,,,,,,,,,,,,,,,,,,,,
2004,4,506,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,507,3.0,,,,,,,,,,,,,,,,,,,,
2004,4,508,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,510,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,516,1.0,,,,,,,,,,,,,,,,,,,,
2004,4,518,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,520,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,521,1.0,,,,,,,,,,,,,,,,,,,,
2004,4,523,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,524,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,526,2.0,,,,,,,,,,,,,,,,,,,,
2004,4,527,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,20,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,65,1.0,,,,,,,,,,,,,,,,,,,,
2005,1,99,1.0,,,,,,,,,,,,,,,,,,,,
2005,1,411,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,420,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,421,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,426,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,428,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,429,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,431,1.0,,,,,,,,,,,,,,,,,,,,
2005,1,433,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,446,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,448,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,456,1.0,,,,,,,,,,,,,,,,,,,,
2005,1,463,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,472,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,483,3.0,,,,,,,,,,,,,,,,,,,,
2005,1,484,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,497,1.0,,,,,,,,,,,,,,,,,,,,
2005,1,498,1.0,,,,,,,,,,,,,,,,,,,,
2005,1,502,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,504,1.0,,,,,,,,,,,,,,,,,,,,
2005,1,506,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,507,3.0,,,,,,,,,,,,,,,,,,,,
2005,1,508,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,510,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,512,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,516,1.0,,,,,,,,,,,,,,,,,,,,
2005,1,518,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,520,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,521,1.0,,,,,,,,,,,,,,,,,,,,
2005,1,523,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,524,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,526,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,527,2.0,,,,,,,,,,,,,,,,,,,,
2005,1,528,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,20,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,65,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,84,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,99,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,411,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,421,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,423,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,424,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,428,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,431,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,433,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,446,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,448,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,456,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,463,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,472,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,483,3.0,,,,,,,,,,,,,,,,,,,,
2005,2,484,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,504,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,506,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,508,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,510,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,512,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,516,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,518,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,519,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,521,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,524,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,526,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,527,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,528,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,529,3.0,,,,,,,,,,,,,,,,,,,,
2005,2,530,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,531,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,532,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,533,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,534,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,535,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,536,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,538,2.0,,,,,,,,,,,,,,,,,,,,
2005,2,539,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,541,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,542,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,543,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,544,1.0,,,,,,,,,,,,,,,,,,,,
2005,2,545,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,20,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,65,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,84,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,407,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,411,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,420,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,421,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,423,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,424,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,426,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,428,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,429,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,431,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,433,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,446,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,448,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,456,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,463,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,472,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,483,3.0,,,,,,,,,,,,,,,,,,,,
2005,3,484,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,497,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,504,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,506,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,507,3.0,,,,,,,,,,,,,,,,,,,,
2005,3,508,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,510,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,512,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,516,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,518,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,519,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,520,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,521,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,523,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,524,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,526,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,527,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,528,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,529,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,531,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,532,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,533,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,535,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,536,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,537,3.0,,,,,,,,,,,,,,,,,,,,
2005,3,538,2.0,,,,,,,,,,,,,,,,,,,,
2005,3,539,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,541,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,542,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,543,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,544,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,546,1.0,,,,,,,,,,,,,,,,,,,,
2005,3,548,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,20,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,65,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,84,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,99,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,411,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,420,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,421,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,422,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,424,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,426,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,428,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,429,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,431,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,433,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,446,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,448,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,456,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,463,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,472,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,483,3.0,,,,,,,,,,,,,,,,,,,,
2005,4,484,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,497,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,504,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,506,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,508,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,510,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,512,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,516,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,518,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,519,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,520,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,521,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,523,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,526,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,527,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,528,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,529,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,531,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,532,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,533,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,535,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,536,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,538,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,539,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,541,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,542,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,543,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,544,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,545,2.0,,,,,,,,,,,,,,,,,,,,
2005,4,546,1.0,,,,,,,,,,,,,,,,,,,,
2005,4,548,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,20,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,65,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,99,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,405,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,407,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,411,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,420,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,421,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,422,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,424,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,426,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,428,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,429,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,431,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,433,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,446,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,448,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,456,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,463,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,472,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,483,3.0,,,,,,,,,,,,,,,,,,,,
2006,1,484,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,497,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,498,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,504,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,506,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,507,3.0,,,,,,,,,,,,,,,,,,,,
2006,1,508,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,510,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,512,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,516,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,518,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,519,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,521,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,524,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,526,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,527,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,528,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,531,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,532,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,533,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,535,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,536,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,539,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,541,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,542,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,543,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,544,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,545,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,546,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,548,2.0,,,,,,,,,,,,,,,,,,,,
2006,1,549,1.0,,,,,,,,,,,,,,,,,,,,
2006,1,550,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,20,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,65,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,84,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,99,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,405,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,411,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,421,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,422,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,423,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,424,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,426,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,428,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,429,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,431,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,433,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,446,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,448,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,456,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,463,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,472,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,483,3.0,,,,,,,,,,,,,,,,,,,,
2006,2,484,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,497,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,504,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,506,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,507,3.0,,,,,,,,,,,,,,,,,,,,
2006,2,508,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,510,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,512,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,516,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,518,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,519,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,520,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,521,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,524,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,526,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,527,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,528,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,531,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,532,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,535,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,536,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,538,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,539,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,541,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,542,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,543,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,544,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,545,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,546,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,548,2.0,,,,,,,,,,,,,,,,,,,,
2006,2,549,1.0,,,,,,,,,,,,,,,,,,,,
2006,2,550,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,20,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,65,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,84,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,407,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,420,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,422,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,423,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,424,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,426,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,428,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,429,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,433,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,446,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,448,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,463,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,472,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,483,3.0,,,,,,,,,,,,,,,,,,,,
2006,3,484,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,497,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,504,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,506,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,507,3.0,,,,,,,,,,,,,,,,,,,,
2006,3,510,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,512,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,516,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,518,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,519,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,520,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,521,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,523,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,524,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,526,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,527,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,528,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,530,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,531,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,532,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,533,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,535,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,536,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,539,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,540,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,541,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,543,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,544,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,545,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,546,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,548,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,549,1.0,,,,,,,,,,,,,,,,,,,,
2006,3,550,2.0,,,,,,,,,,,,,,,,,,,,
2006,3,551,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,20,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,65,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,84,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,99,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,405,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,407,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,411,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,420,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,421,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,422,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,424,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,426,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,428,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,429,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,431,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,446,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,448,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,463,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,472,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,483,3.0,,,,,,,,,,,,,,,,,,,,
2006,4,484,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,497,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,498,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,504,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,506,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,507,3.0,,,,,,,,,,,,,,,,,,,,
2006,4,510,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,512,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,516,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,520,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,521,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,523,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,524,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,526,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,527,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,528,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,531,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,532,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,535,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,536,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,539,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,540,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,541,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,542,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,543,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,544,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,546,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,548,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,549,1.0,,,,,,,,,,,,,,,,,,,,
2006,4,550,2.0,,,,,,,,,,,,,,,,,,,,
2006,4,551,2.0,,,,,,,,,,,,,,,,,,,,
2007,1,20,2.0,0.0,0.0,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0
2007,1,84,1.0,,,,,,,,,,,,,,,,,,,,
2007,1,405,1.0,,,,,,,,,,,,,,,,,,,,
