INDICATOR,Unemployment actual,INDICATOR,RealGDP actual,INDICATOR,Core CPI actual,INDICATOR,Core PCE actual,XGBoost Unemployment,XGBoost RealGDP,XGBoost Core CPI,XGBoost Core PCE,Random Forest Unemployment,Random Forest RealGDP,Random Forest Core CPI,Random Forest Core PCE,Linear Regression Unemployment,Linear Regression RealGDP,Linear Regression Core CPI,Linear Regression Core PCE,KNeigborsRegressor Unemployment,KNeigborsRegressor RealGDP,KNeigborsRegressor Core CPI,KNeigborsRegressor Core PCE
Unemployment,3.891667,RealGDP,-0.13658,Core CPI,1.99419965387277,Core PCE,1.57823742497407,3.6980445,-1.7065756,1.7530164,1.5830017,3.875000279999999,-1.2646645999999995,1.7594221782404742,1.6267701050263366,3.8267242322428245,1.394145257513415,2.580703418618274,1.3712333466744493,3.8916669999999995,-0.6166159999999999,1.8339398981759882,1.7158103763033221
Unemployment,6.15833333333333,RealGDP,1.87618,Core CPI,1.99951403422141,Core PCE,2.009623,6.168148,2.0233922,1.9383875,1.7840735,6.158333333333315,1.876180000000003,1.8416483067112888,1.9391455300000016,4.594396662951407,0.8352657019520144,2.1247398212544013,1.993152237310607,6.15833333333333,1.8761800000000002,1.899797560790434,2.009623
Unemployment,8.93333333333333,RealGDP,0.0,Core CPI,1.99951403422141,Core PCE,1.664742,8.808458,-0.008412087,1.8134934,1.7115214,8.92474999999998,0.0,1.772427829269949,1.7088317866666651,7.336356187260712,-0.23667728645995645,2.128849469964141,2.3543399157027673,8.93333333333333,0.0,1.8000810873594582,1.7276020000000003
Unemployment,0.0,RealGDP,3.07551,Core CPI,1.7271000610448,Core PCE,1.82189194515254,0.6592144,2.8127067,1.7166779,1.778133,0.6486666400000003,2.9144508000000027,1.7268233319852921,1.8227849335179587,-1.212180472452026,2.625691647136959,2.0397607929477193,1.6537679454886502,0.0,1.978858,1.7247280976775858,1.4924808415197082
Unemployment,4.875,RealGDP,1.55083,Core CPI,0.645572526463334,Core PCE,1.664742,5.0033937,1.8410132,0.7338506,1.7180921,4.728612500000002,1.7962404999999992,0.6719065456962359,1.7182912534385602,4.717045814962454,1.654898591442664,1.211178455528655,2.3434666835416067,4.665,1.55083,0.645572526463334,1.7276020000000003
Unemployment,4.35,RealGDP,3.7989,Core CPI,1.75022285064397,Core PCE,1.45028728412906,4.612032,3.3656032,1.9222192,1.380519,4.560000000000005,3.6443921000000024,1.9377313692248033,1.4077079613215617,3.9218866647498665,2.9669187642354764,1.7805620835151288,1.470497857141713,4.56,2.823594,1.849939324074946,1.397063130619688
Unemployment,4.35,RealGDP,1.71142,Core CPI,2.17432412557292,Core PCE,1.80752567718949,4.48767,2.3135772,2.2157285,1.8122189,4.4595000000000065,1.9495371500000018,2.1722315961440315,1.8406282451674485,4.144302507400742,1.3231540903679608,0.9160458370120352,1.6325607053397135,4.639999999999999,2.8026919999999995,2.1292596852940457,1.8311319516830502
Unemployment,6.15833333333333,RealGDP,-2.53676,Core CPI,2.31034482758621,Core PCE,1.664742,6.482004,-2.7331052,2.3375137,1.6870549,6.461499999999988,-2.4887563999999944,2.28217233790752,1.6957812899999987,7.859210400817361,0.7624403010177296,2.2871036616600584,1.8687295986160928,5.804999999999998,-2.53676,2.24817866891325,1.8026944
Unemployment,8.108333,RealGDP,2.24955,Core CPI,2.31034482758621,Core PCE,1.664742,8.204235,2.179492,2.300862,1.7424487,8.108333000000014,2.2627071000000005,2.3041282117189175,1.7118869999999986,4.256345108773559,2.31703162637786,2.140281040736065,2.1747216656291704,8.108333,1.888568,2.31034482758621,1.7904620000000002
Unemployment,3.891667,RealGDP,2.99646,Core CPI,1.94900192417855,Core PCE,1.80752567718949,4.258935,2.6312902,1.7587358,1.6909721,3.7805208110000024,2.529374200000004,1.7363754466974128,1.6588605947592625,5.324899283193304,2.994473394079564,1.4252051592507424,1.2400081360189361,3.8500002,2.5981919999999996,1.768317815848598,1.7158103763033221
Unemployment,4.35,RealGDP,1.87618,Core CPI,1.7271000610448,Core PCE,1.55932373235605,4.7100697,1.7268672,1.7201879,1.5403149,4.549500000000005,1.876180000000003,1.7246885649548016,1.5532667970578573,4.399984635207307,1.4704805620746502,1.9231105566256055,1.2582784454302232,4.85,2.267696,1.7247280976775863,1.547209861759662
Unemployment,3.89166666666667,RealGDP,4.12748,Core CPI,1.72314678876611,Core PCE,1.52903905586508,3.8483806,4.5751762,1.7982208,1.5034121,3.8895833323710844,4.596800000000002,1.726374635581661,1.5163932083261842,5.629688011610213,3.875137362524449,1.8740754423147568,1.6917797328144593,3.89166666666667,4.448569999999999,1.7247280976775863,1.5350959911632738
Unemployment,6.15833333333333,RealGDP,2.33268,Core CPI,2.290573,Core PCE,2.009623,5.767291,2.7074153,1.9381217,1.9485859,6.015499999999983,2.6302082000000038,1.7255598799999996,1.9509932300000017,5.795122918511918,1.6543337691498614,2.621733426078176,1.8973453351053102,6.39833333333333,2.66847,2.1591746,1.9406468000000001
Unemployment,8.108333,RealGDP,1.87618,Core CPI,1.72314678876611,Core PCE,0.0,7.990403,1.8675442,1.8615385,-0.013157189,8.108333000000012,1.856052400000003,1.8352780246160074,0.0,4.772278496193678,1.94704735328476,1.7535214564124448,2.4735666204885396,5.4949998,0.26597200000000004,1.8134888429310858,0.0
Unemployment,7.35833333333333,RealGDP,1.84208,Core CPI,8.108333,Core PCE,1.92555704965729,7.4584327,1.8321917,8.083112,1.9236919,7.365500000000008,1.842080000000002,8.10833300000001,1.9137539124105118,6.795291241645298,1.8275251936507084,2.829253957026232,1.5738361521023645,7.644999999999998,1.84208,8.108333,1.92555704965729
Unemployment,8.93333333333333,RealGDP,4.12748,Core CPI,1.75022285064397,Core PCE,0.923599155883825,8.841609,4.4784355,1.7131017,0.96883005,8.933333333333312,4.5127329000000005,1.5088763143302923,0.9436383137592937,8.408589996200224,3.0943055335973435,1.344685626690799,1.5656927799224283,8.93333333333333,4.502936,1.5292927858078431,0.923599155883825
Unemployment,8.075,RealGDP,2.56377,Core CPI,8.108333,Core PCE,2.009623,8.429453,2.1014712,8.099074,1.9724809,8.20658333333334,2.0226671000000014,8.10833300000001,1.9156844400000017,8.511344987711013,-0.5371490902047071,3.0346999982910248,1.5450537630027057,8.303333333333331,0.46352399999999994,6.8133826,1.9372311999999998
Unemployment,0.0,RealGDP,2.16118,Core CPI,2.290573,Core PCE,1.382284,0.03813383,2.0725176,2.3426933,4.727668,0.0,2.1950666000000023,2.2563019541666636,5.064955971523813,1.6497056845141636,1.2183891339875172,1.9863797378944614,2.3949036150523346,0.0,-1.2272840000000003,2.2311148,4.0727036
Unemployment,8.108333,RealGDP,1.87618,Core CPI,2.17432412557292,Core PCE,2.009623,8.133229,2.0792265,2.1722932,2.022259,8.108333000000012,1.8859679000000031,2.169817681545035,1.9506516700000018,2.8207085053974943,1.1799531971618338,1.9497538725607466,2.2173283893975313,8.108333,1.8761800000000002,2.17432412557292,1.8655544
Unemployment,7.35833333333333,RealGDP,-3.48626,Core CPI,1.7271000610448,Core PCE,1.80752567718949,7.4779,-2.688851,1.8234447,1.7385961,7.288666666666671,-1.3875088,1.8806101714590258,1.75026615100314,7.279579276278735,-0.10540935475766311,1.6553738010264851,1.5099876758335915,7.35833333333333,-1.394504,1.8339398981759878,1.7158103763033221
Unemployment,8.93333333333333,RealGDP,2.52597,Core CPI,1.94900192417855,Core PCE,2.009623,8.746301,2.2458203,2.003102,1.9655428,8.860999999999985,2.4461873300000003,2.0039832071070864,1.9653632716666691,8.665079471393234,2.996485889061189,1.0704202084746033,1.765586725222735,8.93333333333333,2.360118,2.1292596852940457,1.9406467999999997
Unemployment,8.075,RealGDP,-3.48626,Core CPI,1.72314678876611,Core PCE,0.923599155883825,8.12946,-3.4852254,1.7355701,0.9308512,8.083583333333344,-3.486260000000008,1.7234966533627767,0.9541739976477966,7.709900201398661,-1.005097070026153,2.0008883015394137,1.4577391698421858,7.931666666666665,-2.789008,1.7247280976775858,0.923599155883825
Unemployment,0.0,RealGDP,0.0,Core CPI,2.17432412557292,Core PCE,0.0,0.036107242,-0.34102118,2.1571288,-0.0606879,0.036833330000000004,0.17983680000000013,2.129565353787969,0.0,3.6910236628068063,2.132300662331846,1.450075947953005,2.1799136198857205,0.0,1.53286,2.084195245015172,0.0
Unemployment,3.683333,RealGDP,0.99835,Core CPI,1.633581,Core PCE,1.52903905586508,3.5646758,1.144592,1.6360579,1.5564969,3.8551389433333356,0.9983500000000012,1.6335810000000008,1.5169302578654544,4.170086878912716,2.902915177882459,2.7292135811922833,1.1820760815550821,3.7249998000000004,0.99835,2.9285314,1.52903905586508
Unemployment,0.0,RealGDP,2.24955,Core CPI,1.72314678876611,Core PCE,0.923599155883825,0.0059619923,1.6175245,1.7894574,1.1822175,0.0,1.7140341033333328,1.7487974791450966,1.404502350476001,0.8131439111679768,2.1201169873147423,1.8745031100965655,1.6343136645008078,0.0,1.7534179999999995,1.858659870013574,1.044687135880076
Unemployment,9.60833333333333,RealGDP,3.52244,Core CPI,1.99419965387277,Core PCE,1.664742,9.468683,3.0259902,2.6731572,1.7589842,9.415583333333332,2.7521642999999982,2.1320362311255106,1.6973527899999985,8.015833710509238,3.8355173482020266,2.2978440494485657,2.1154428185909806,9.338333333333331,2.9067680000000005,2.0694632942538815,1.664742
Unemployment,7.35833333333333,RealGDP,4.48141,Core CPI,1.633581,Core PCE,1.45028728412906,7.1470556,4.524744,1.6582665,1.4466776,7.2263333333333355,4.471800899999995,2.086813639999999,1.4220688386336706,7.268836224570087,4.142373072023891,2.9120452047364482,1.4518585986976733,6.87833333333333,4.583304,4.2234818,1.343838977110316
Unemployment,4.35,RealGDP,-3.48626,Core CPI,1.742585,Core PCE,2.25317372895313,4.35586,-3.293721,1.968398,1.7614554,4.384250000000006,-3.48626000000001,2.0428861175482522,1.9340027305184746,3.5984451970311397,0.024016984086765447,1.9532381598259292,1.6666018671453866,5.090000000000001,-2.091756,2.0100962,1.9756337303142981
Unemployment,4.35,RealGDP,1.55083,Core CPI,2.191476,Core PCE,2.009623,4.5143094,1.6487553,2.2499475,1.9798137,4.391125000000007,1.6198519000000005,2.262033063999998,2.009623000000003,4.3754287147435456,1.2617848176352986,1.9597993817246078,1.6524710662803521,4.665,1.6673299999999998,2.2509342,2.009623
Unemployment,0.0,RealGDP,4.48141,Core CPI,1.94900192417855,Core PCE,2.25317372895313,0.35059163,4.4846807,2.064789,1.8121855,0.99010716,4.473204399999998,2.093208133070949,1.857679230892795,4.208874333473393,3.771498503630295,1.6207529385157997,2.0631632442328325,1.5150000000000001,4.528937999999999,1.99395977765381,1.6980937316754663
Unemployment,6.15833333333333,RealGDP,0.0,Core CPI,2.17432412557292,Core PCE,1.82189194515254,5.723847,-0.26132149,2.1606944,1.7166737,5.6556666666666535,0.07410399999999999,2.128696253868305,1.762004185994575,6.297752179831207,-0.5916809568382213,1.5160376142503988,2.082626289541266,5.451666666666665,0.0,2.084195245015172,1.759031967091524
Unemployment,3.891667,RealGDP,4.02883,Core CPI,1.72314678876611,Core PCE,2.25317372895313,3.540569,3.4967546,1.7407095,2.112687,3.7566597043333347,3.5689101000000054,1.7242952143630719,2.138771080704683,3.9418090466364397,3.2746315198516216,1.8077286542099849,2.0101592444741883,3.7666666000000006,3.2632420000000004,1.723937443221848,2.25317372895313
Unemployment,4.35,RealGDP,-2.53676,Core CPI,2.17432412557292,Core PCE,1.55932373235605,4.39783,0.16406247,2.041108,1.5304203,4.539870833333337,-1.3112854999999997,2.0746782074809857,1.5353988379281835,4.732745444437178,-0.4362585813439832,1.769954558577103,0.8272073076357227,4.56,-2.53676,2.039024217932684,1.535095991163274
Unemployment,0.0,RealGDP,3.07551,Core CPI,1.72314678876611,Core PCE,1.92555704965729,0.087499365,2.1225839,1.7867764,1.8945597,0.15474999,2.438722251666668,1.77081623380062,1.8773609058996055,2.525317944330439,1.9550248366921439,1.8733114682961283,1.2175827639299381,0.0,2.5560059999999996,1.770689779215812,1.8075256771894899
Unemployment,7.35833333333333,RealGDP,3.07551,Core CPI,1.72314678876611,Core PCE,1.52903905586508,7.251623,2.7598245,1.8776206,1.6287175,7.127666666666666,2.9832054000000023,1.9038308970960645,1.542707539854671,6.489363094660121,1.7497593033911567,1.7091245460740936,1.6670508440790073,6.444999999999998,2.147148,1.858659870013574,1.5350959911632738
Unemployment,5.275,RealGDP,0.0,Core CPI,1.7271000610448,Core PCE,0.0,5.008359,0.010689402,1.7440658,0.006415453,5.154999999999994,0.0,1.7264280047574232,0.0,6.867969139947451,-0.25125961191807455,2.220960419039077,2.1631902220075645,5.034999999999999,0.0,1.7805199796103939,0.0
Unemployment,7.35833333333333,RealGDP,2.33268,Core CPI,1.99951403422141,Core PCE,1.1841665165822,7.025121,2.7783315,1.7594182,0.97487724,6.6743333333333235,2.499141775000001,1.822685336520899,1.2415618051535289,8.13271385323722,1.907079158446031,1.5490763506968932,1.8384593142486247,6.87833333333333,2.6358780000000004,1.8000810873594582,1.311711602296268
Unemployment,4.35,RealGDP,3.07551,Core CPI,2.290573,Core PCE,0.923599155883825,4.546597,2.875694,2.243294,0.9180918,4.559125000000005,2.9768618000000027,2.23664771583333,0.9557471117589188,3.292957814274043,2.3173836701225596,1.9372528183975213,1.6688557546045368,4.7700000000000005,2.9269439999999998,2.2311148,1.324382313393211
Unemployment,8.93333333333333,RealGDP,1.71142,Core CPI,1.75022285064397,Core PCE,1.82189194515254,8.781892,2.0678449,1.9518192,1.5552188,8.68391666666667,1.819463000000002,1.8299960293887523,1.5048670873152559,7.541411388420563,1.470154348621742,1.1865235355046693,1.7962776729256094,8.553333333333333,2.232742,1.849939324074946,1.439256688010336
Unemployment,6.15833333333333,RealGDP,2.16118,Core CPI,0.645572526463334,Core PCE,1.92555704965729,6.1787834,2.4978395,0.7090045,1.8356491,6.090833333333316,2.2151712000000017,0.7008050426723659,1.8370335203064396,7.325693021286028,1.6155428242375924,1.4766882166273554,1.5095695002091984,5.804999999999997,2.5295919999999996,0.645572526463334,1.8075256771894899
Unemployment,6.15833333333333,RealGDP,-3.48626,Core CPI,1.75022285064397,Core PCE,1.92555704965729,6.145225,-3.7488925,1.7477918,1.9444633,6.158333333333315,-3.486260000000009,1.7676732334943919,1.861474396092962,5.365352922061032,1.5059653775988382,1.6998985495581564,1.7083106871373586,6.15833333333333,-2.3567720000000003,1.849939324074946,1.92555704965729
Unemployment,0.0,RealGDP,-3.48626,Core CPI,1.742585,Core PCE,1.55932373235605,0.020367749,-3.782106,1.7450129,1.5520552,0.08108333,-3.486260000000009,1.7470739099999995,1.573200732287993,2.1968964773186883,-0.9398642989749764,2.5699489699922964,1.8986889275677985,0.0,-1.394504,1.742585,1.55932373235605
Unemployment,8.108333,RealGDP,1.7417,Core CPI,1.742585,Core PCE,1.55932373235605,8.0486355,1.6801243,1.8470116,2.0624213,8.108333000000012,1.7417000000000007,1.8206506979180874,2.0866497297698317,4.663335312570414,2.889502861765786,2.4686929607680153,2.06774384874684,5.5366666,1.7417000000000002,1.8305398,1.6920367963772722
Unemployment,6.15833333333333,RealGDP,2.16118,Core CPI,0.0,Core PCE,1.80752567718949,9.253098,2.1887486,0.024909368,1.7378874,6.158333333333315,2.161180000000001,0.0,1.7813011914128214,5.891185543165342,1.586743451943816,2.528635546982466,1.4717835762133502,6.15833333333333,2.16118,0.0,1.7158103763033221
Unemployment,0.0,RealGDP,3.07551,Core CPI,2.18235875482555,Core PCE,1.1841665165822,0.009012025,2.6512437,2.2801726,1.5605325,0.07366666000000001,2.986556700000004,2.1374699335333545,1.326447285701851,1.9130340317035888,1.4841281901080325,2.471123538478553,2.212745029711175,0.0,2.3354519999999996,2.069463294253882,1.439256688010336
Unemployment,3.683333,RealGDP,2.85497,Core CPI,2.191476,Core PCE,1.55932373235605,3.7796476,3.077664,2.252156,1.5450125,3.7374998400000026,2.868134800000001,2.2693662419999976,1.5314618299843576,4.73876713176859,2.9629453783410424,1.8012531108821221,1.8528143012400902,3.7666666000000006,2.85497,2.2509342,1.5350959911632738
Unemployment,5.275,RealGDP,2.16118,Core CPI,1.7271000610448,Core PCE,8.108333,5.4602623,1.7426084,1.7906826,8.107452,5.283416666666657,0.7348012000000004,1.7248466958459487,7.839291040000009,3.790509146391546,0.2473586426601564,2.158547164377758,2.839441262955785,5.275,2.0155760000000003,1.824109697781406,5.417913399999999
Unemployment,4.35,RealGDP,1.55083,Core CPI,2.191476,Core PCE,1.1841665165822,4.3820643,1.9578602,1.8929518,1.2319894,4.609000006666671,1.5904823732142852,1.831401909999998,1.2187622163632903,4.708115268561251,1.0204927095512044,1.8290080658899832,2.135504552796723,4.56,1.6673300000000002,1.9003406000000003,1.237390670091572
Unemployment,3.683333,RealGDP,1.7417,Core CPI,2.290573,Core PCE,1.382284,3.854798,1.7591434,2.258905,1.3700091,3.824479285,1.7295248000000003,2.271744569999997,1.3822839999999987,5.555561137828679,2.6038626933997078,2.1069067094331775,1.9303479295733323,5.536666599999999,2.6373,2.290573,1.382284
Unemployment,3.89166666666667,RealGDP,2.8612,Core CPI,1.72314678876611,Core PCE,1.52903905586508,3.726407,2.2929478,1.7186702,1.4508209,3.9138333299999992,2.2349052666666664,1.723601415078162,1.5482900152211736,3.7264709625897403,2.8911292733829246,1.9504606487524203,1.7543597040114838,4.481666666666667,2.4134,1.72314678876611,1.547209861759662
Unemployment,7.35833333333333,RealGDP,0.0,Core CPI,1.75022285064397,Core PCE,1.664742,7.3508325,-0.09964765,0.87300235,1.6488161,7.36550000000001,0.0171142,1.0982479314814035,1.6681908099999985,6.871863235144918,0.7409268704015339,1.3159712834749495,1.7196500309509553,7.35833333333333,0.0,1.5292927858078431,1.664742
Unemployment,3.891667,RealGDP,2.99646,Core CPI,2.290573,Core PCE,1.80752567718949,3.811614,2.6834793,1.9308771,1.8610681,3.8541668799999997,2.5789448573809546,1.8963777999999982,1.8228697556103035,5.939234243559184,2.77624093144151,2.562489510098267,1.4320041671550117,3.8500002,2.598192,2.290573,1.8547382261766099
Unemployment,3.683333,RealGDP,0.0,Core CPI,2.18235875482555,Core PCE,1.821892,3.8239646,1.0125233,2.1663785,1.7645646,3.7126276777142886,0.6483540000000003,2.1462235703412333,1.7693650034385602,3.556986829321964,0.5156522509952808,2.142462878146045,2.116533562104558,3.7249998,0.684568,2.1447269346349938,1.7590320000000002
Unemployment,5.275,RealGDP,2.56377,Core CPI,1.94900192417855,Core PCE,0.923599155883825,5.1950307,2.3854914,1.9970632,1.6460897,5.175499999999992,2.377369192857144,2.0427180729938654,1.2542452608290666,5.239195239594867,1.9458090379675594,1.4638553036641486,1.7229618910729192,5.275,2.3752380000000004,1.994066364457424,1.5247738921479042
Unemployment,3.891667,RealGDP,2.33268,Core CPI,2.18235875482555,Core PCE,1.55932373235605,3.8685622,2.5531151,2.1732795,1.5533673,3.850666989999999,2.5290700700000044,2.078327868675811,1.5870777322199345,3.8410351049969087,2.5307832566976716,2.471956562321248,2.1608615202596884,3.8083334,2.598192,2.1447269346349938,1.55932373235605
Unemployment,4.35,RealGDP,1.71142,Core CPI,1.75022285064397,Core PCE,1.52903905586508,4.957337,1.8401059,1.9015353,1.4260925,4.732987500000002,1.7506394000000016,1.88637738540785,1.498767060866017,4.499701444990471,1.4109220064868992,1.0580423286205871,1.4744787748955472,4.7700000000000005,1.71142,1.899797560790434,1.52903905586508
Unemployment,8.075,RealGDP,1.7417,Core CPI,1.633581,Core PCE,8.108333,8.166725,1.4620087,1.6670306,8.028619,8.12716666000001,1.7945399999999996,1.6335810000000008,8.108333000000009,7.652782261674851,2.516142414027799,2.577546591259818,2.810542674023373,8.075,1.7417000000000002,4.2234818,8.108333
Unemployment,7.35833333333333,RealGDP,2.99646,Core CPI,0.645572526463334,Core PCE,1.52903905586508,6.892888,2.6619425,0.91240937,1.5795062,7.588333333333341,2.7827043000000047,1.054094445473635,1.522984656865267,7.109875514127552,1.8385119332149777,1.8323490989192308,1.5167035301368115,7.021666666666664,2.598192,1.5628234859290857,1.6876462533819638
Unemployment,4.35,RealGDP,0.99835,Core CPI,1.99951403422141,Core PCE,1.55932373235605,4.808429,1.0314112,2.010953,1.8265541,4.640387500000001,0.9756514000000012,1.9995140342214126,1.9155000639425526,4.4263765271851945,3.0681500479801125,2.218038753789452,1.835887300780925,4.665,0.99835,2.0616801928943698,1.9756337303142986
Unemployment,6.15833333333333,RealGDP,2.24955,Core CPI,2.191476,Core PCE,1.55932373235605,5.858162,2.2796228,2.2396631,1.3420191,6.160166666666648,2.380214200000001,2.266792528618073,1.5433010258099313,6.978074817886746,1.9784619894694178,2.1297240502845263,1.6389117393569377,6.15833333333333,2.312394,2.2707536,1.55932373235605
Unemployment,3.683333,RealGDP,-2.53676,Core CPI,1.7271000610448,Core PCE,1.1841665165822,3.6519964,-2.556337,1.9188719,1.2451361,3.3884164600000024,-2.536759999999994,1.9414248816375628,1.404764742974834,3.3587179687505966,-0.6869393447077368,2.160561253863179,1.083817863569971,3.0716668,-2.53676,1.9407797353071756,1.439256688010336
Unemployment,6.15833333333333,RealGDP,3.51321,Core CPI,2.191476,Core PCE,2.25317372895313,6.677629,3.7420764,2.23688,1.9996494,6.263833333333315,3.7926286000000027,2.2311147999999967,2.024203230076095,7.052205768498119,3.449376516632859,1.9977601802179557,2.1872624748941956,6.781666666666664,3.741762,2.2112954,2.1144037296337137
Unemployment,3.683333,RealGDP,2.75285,Core CPI,2.17432412557292,Core PCE,0.923599155883825,3.687074,2.804929,1.7311131,0.91905797,3.6833330000000033,2.8144171999999994,2.0435419721455763,0.9396731338213717,2.2440761644882805,3.658776253679455,1.3480935613204892,1.2064177564658847,3.683333,2.7254220000000005,1.8685738057510028,0.923599155883825
Unemployment,3.891667,RealGDP,-3.48626,Core CPI,2.17432412557292,Core PCE,1.92555704965729,4.6995006,-3.561864,2.2231815,1.8587208,4.535846980476195,-3.4862599999999997,2.1743241255729227,1.8615643738843313,5.463417695528502,-2.8805266785900656,1.6246511322791584,1.589396123268541,6.338333,-3.48626,2.17432412557292,1.8547382261766099
Unemployment,8.108333,RealGDP,1.55083,Core CPI,1.633581,Core PCE,1.80752567718949,7.987727,1.4345694,1.678192,1.7338815,8.108333000000012,1.7501307000000004,1.6335810000000008,1.7036442063860056,2.499096252240573,1.3394121025872776,2.9993293746697667,1.5003324315247992,8.108333,2.158594,5.5184321999999995,1.7158103763033221
Unemployment,3.891667,RealGDP,1.55083,Core CPI,2.18235875482555,Core PCE,2.009623,3.8948166,1.7905196,2.089736,1.9799894,3.8541668799999984,1.85594735,2.0789226223915627,1.991695830000003,5.074551581417733,1.808466804910064,2.5584620496963986,1.4899909853413682,4.7350002,2.0329059999999997,2.166369783669884,2.009623
Unemployment,4.35,RealGDP,0.0,Core CPI,2.18235875482555,Core PCE,1.92555704965729,4.464717,-0.10934491,2.0983806,1.9207239,4.365750000000007,0.0,2.048968293807366,1.9159571646965778,4.966888850716661,-0.23128256065483832,2.16062199690826,1.5743367739715692,4.455,0.0,2.107095114444438,1.87834450067017
Unemployment,5.275,RealGDP,4.44722,Core CPI,2.17432412557292,Core PCE,1.82189194515254,5.267871,4.47747,2.145718,1.7752488,5.053249996666664,4.450964000000003,1.9908739336797723,1.7677309119638631,4.845978796570957,4.92475862967653,1.3703543079954859,2.063046702306905,4.665,3.7488820000000005,1.5628234859290855,1.6943468594384719
Unemployment,8.93333333333333,RealGDP,2.24955,Core CPI,1.633581,Core PCE,1.45028728412906,9.004508,2.0461586,1.6108345,1.2735108,9.033249999999985,2.23848,1.6587864400000003,1.365128638514064,7.794814432853535,2.296644791047995,2.140934477834632,2.0798127618455595,8.589999999999998,1.956006,1.633581,1.36493575580564
Unemployment,5.275,RealGDP,2.99646,Core CPI,1.7271000610448,Core PCE,1.80752567718949,5.153653,2.4901412,1.7402904,1.7653462,5.233149999999991,2.4252114666666684,1.723344452380047,1.7731324393571766,4.360854172336847,1.983093138504021,1.4561768883042916,1.7488293316843588,5.186666666666666,2.495292,1.7247280976775858,1.7616680267464062
Unemployment,0.0,RealGDP,3.7989,Core CPI,1.94900192417855,Core PCE,1.57823742497407,2.565042,3.614936,2.1013036,1.5441996,3.1001667700000017,3.7397811000000023,2.1432309946746533,1.578237424974074,3.7526151856754524,3.4174746329674512,1.1317246560293288,1.8179274894690458,3.8083334,3.7989000000000006,2.039130804736298,1.57823742497407
Unemployment,4.35,RealGDP,2.16118,Core CPI,1.633581,Core PCE,1.52903905586508,4.7647,2.718825,1.6138433,1.5232829,4.918583313333336,2.551655400000003,1.6335810000000008,1.503035087568849,6.079776862718887,1.9514998088387605,2.605037731195919,1.3725904012907941,5.01,2.662348,1.633581,1.165775115876327
Unemployment,4.35,RealGDP,2.24955,Core CPI,1.99419965387277,Core PCE,1.80752567718949,4.480544,2.1512666,1.9795558,1.8087682,4.355250000000007,2.242552,2.0231546669325,1.829243449723565,5.038296679386949,2.2805163375677795,1.3044776601723083,1.564845950064215,4.35,2.168056,2.031831474063326,1.87834450067017
Unemployment,9.60833333333333,RealGDP,0.0,Core CPI,1.7271000610448,Core PCE,1.80752567718949,9.588171,-0.01820867,1.9484519,1.7574055,9.608333333333347,0.0,1.853742973335169,1.7351621454589208,9.32838060317804,0.17725732582314357,2.0661284565566103,1.6732710133870503,9.60833333333333,0.0,1.7805199796103939,1.8075256771894899
Unemployment,5.275,RealGDP,2.33268,Core CPI,0.645572526463334,Core PCE,1.55932373235605,5.283762,2.6447346,0.7424098,1.5534314,5.27499999999999,2.4662089200000032,0.7424265778963641,1.5566262834659597,5.054241451367002,2.0900816836938274,1.473169891388169,1.5525649697223995,5.275,2.19548,0.645572526463334,1.55932373235605
Unemployment,3.683333,RealGDP,2.68428,Core CPI,1.7271000610448,Core PCE,2.009623,3.4861631,2.6801808,1.9208101,2.0598526,2.9904165400000022,2.6863371000000007,1.9243549262440454,1.9987642300000028,3.2173112135042032,2.970173534935234,2.0341531371655677,1.3957437918388536,0.7366666000000001,2.75285,1.8339398981759882,1.9372311999999998
Unemployment,0.0,RealGDP,2.33268,Core CPI,2.31034482758621,Core PCE,1.382284,0.020484613,2.4940987,2.1584096,1.429708,0.0,2.4076074500000035,2.150632434694302,1.4148096328412898,1.0436365712652176,2.0305768901803036,2.316635590461626,1.89459574627685,0.0,2.371338,2.12384635156733,1.382284
Unemployment,5.275,RealGDP,4.12748,Core CPI,2.182359,Core PCE,1.80752567718949,5.267871,4.249629,2.12843,1.6851528,5.053249996666664,4.224541399999996,2.1827236779751704,1.6305890265171115,4.845978796570957,3.3841229376258672,2.5926176049443583,1.54795322097777,4.665,4.377784,2.182359,1.7158103763033221
Unemployment,3.683333,RealGDP,-2.53676,Core CPI,1.75022285064397,Core PCE,1.1841665165822,3.8897583,-1.4449812,1.6220788,1.2471888,3.724999800000002,-1.2526636999999987,1.6920735213033877,1.234729462416102,3.9238452775497557,0.14708940893661548,1.613818915009654,1.579368475907886,3.8500002,-0.616616,1.7502228506439699,1.3970631306196881
Unemployment,3.891667,RealGDP,-0.13658,Core CPI,2.191476,Core PCE,2.009623,2.832807,-0.83498347,1.6526452,1.9548353,2.8653132716190486,-0.8806357999999992,1.9814016512514192,2.006003410000003,3.857238981485761,-0.1849812790146803,2.5063015232909667,1.4304180625453338,3.0716668,-0.616616,1.9221414000000003,2.009623
Unemployment,7.35833333333333,RealGDP,2.16118,Core CPI,2.290573,Core PCE,1.55932373235605,7.374828,2.1106505,2.2396667,1.5571347,7.365500000000008,2.187518100000002,2.2577233999999975,1.6356472319817303,8.035093165073185,0.41773699506922135,2.4761403190640845,2.1126985782928287,7.35833333333333,2.16118,2.1591746,1.55932373235605
