Unemployment,Unemployment actual,RealGDP,RealGDP actual,Core CPI,Core CPI actual,Core PCE,Core PCE actual,XGBoost Unemployment,XGBoost RealGDP,XGBoost Core CPI,XGBoost Core PCE,Random Forest Unemployment,Random Forest RealGDP,Random Forest Core CPI,Random Forest Core PCE
Unemployment,7.35833333333333,RealGDP,1.84208,Core CPI,2.290573,Core PCE,1.647664,6.430626,1.7596029,1.7291013,1.7231761,6.364351851851836,1.9748013750000042,1.7773509543551007,1.647663999999999
Unemployment,3.683333,RealGDP,3.7989,Core CPI,1.75022285064397,Core PCE,1.1841665165822,3.7242737,3.8277304,1.5691701,1.4427539,3.8143517574074,3.5750311250000015,1.6219058244915836,1.4347635726888237
Unemployment,5.275,RealGDP,1.87618,Core CPI,1.94900192417855,Core PCE,1.382284,5.261247,1.8771194,2.0146666,1.3653401,5.27768518518517,1.9373543749999989,2.051114090724116,1.3867069999999988
Unemployment,4.875,RealGDP,2.33268,Core CPI,1.75022285064397,Core PCE,1.82189194515254,5.2030997,2.1008923,1.8342617,1.6337105,5.012592592592588,2.1243739196428573,1.8050669110310082,1.811263188009703
Unemployment,4.875,RealGDP,1.55083,Core CPI,1.94900192417855,Core PCE,2.009623,4.709868,1.7031989,2.064569,1.9855363,4.6315277777777855,1.6637959999999992,2.061657695535557,1.9770535170804802
Unemployment,8.108333,RealGDP,-3.48626,Core CPI,2.17432412557292,Core PCE,1.55932373235605,8.230745,-3.482035,2.112597,1.578392,8.10833299999998,-3.486260000000012,2.170083112823633,1.5417922696318327
Unemployment,0.0,RealGDP,0.0,Core CPI,2.191476,Core PCE,1.92555704965729,-0.014575383,0.017342528,2.1573737,1.8399497,0.0,0.0,2.176036506538724,1.8181389504596899
Unemployment,3.683333,RealGDP,2.33268,Core CPI,0.645572526463334,Core PCE,1.52903905586508,3.1819324,2.4658885,0.7302786,1.4381055,2.2713886833333357,2.4121448333333353,0.991267846503189,1.5292914281691696
Unemployment,4.875,RealGDP,4.75324,Core CPI,2.191476,Core PCE,1.80752567718949,4.560007,4.726016,2.1572454,1.8492448,4.550777774074082,4.745418000000004,2.182407009999997,1.886990584399243
Unemployment,8.075,RealGDP,3.51321,Core CPI,1.99951403422141,Core PCE,1.382284,8.495351,3.7433305,1.9371436,1.223199,8.590000000000012,3.687599937500001,1.8784831645945639,1.3822839999999987
Unemployment,8.075,RealGDP,0.0,Core CPI,1.99951403422141,Core PCE,2.009623,7.98114,-0.015437673,2.0834978,1.7373781,8.034351851851875,0.0,2.055463577027077,1.960255175000002
Unemployment,3.683333,RealGDP,2.33268,Core CPI,1.72314678876611,Core PCE,1.55932373235605,3.7067144,2.7329805,1.8460546,2.8103924,3.691434877777769,2.6059304531249987,1.8705976651988911,1.7947219958622007
Unemployment,0.0,RealGDP,2.52597,Core CPI,0.645572526463334,Core PCE,1.1841665165822,0.01362842,2.6948423,0.7211843,1.3124958,0.06138888333333333,2.579407424999996,0.8629241170784958,1.2183106449711938
Unemployment,6.15833333333333,RealGDP,3.51321,Core CPI,1.99951403422141,Core PCE,1.664742,6.388324,3.6514778,1.9943082,1.7786179,6.3724999999999845,3.6221293125000003,1.9916198134081267,1.7019617916666643
Unemployment,3.89166666666667,RealGDP,1.55083,Core CPI,0.645572526463334,Core PCE,1.1841665165822,3.9563205,1.5434625,0.7699856,1.3043209,3.890509259354014,1.5277285848214275,0.7866125908635894,1.2253719622772825
Unemployment,8.108333,RealGDP,1.87618,Core CPI,2.182359,Core PCE,1.45028728412906,8.159489,1.7551972,2.155368,1.3602153,8.10833299999998,1.8761799999999997,2.1823589996656687,1.4545522888238909
Unemployment,3.683333,RealGDP,-0.13658,Core CPI,1.94900192417855,Core PCE,2.009623,2.9016812,-0.014864744,1.9814335,1.7709905,3.4003237777777726,-0.09174743750000001,1.9580148122343275,1.7662216738304806
Unemployment,9.28333333333333,RealGDP,1.71142,Core CPI,1.72314678876611,Core PCE,8.108333,9.368831,2.1529644,1.7209848,7.928678,9.301388888888864,2.120340166666665,1.7231467887661132,7.996232183333343
Unemployment,4.35,RealGDP,2.33268,Core CPI,0.645572526463334,Core PCE,1.45028728412906,4.2477565,2.133911,0.9622369,1.2831472,4.350000000000014,2.3953640625000014,0.7339445523977848,1.390410111431014
Unemployment,5.275,RealGDP,1.55083,Core CPI,1.742585,Core PCE,1.382284,4.57378,1.5451684,1.7950299,1.4242296,4.788796296296297,1.5508299999999964,1.7469827399999993,1.3822839999999987
Unemployment,6.15833333333333,RealGDP,1.84208,Core CPI,1.72314678876611,Core PCE,1.80752567718949,6.317482,1.6407118,1.7334559,1.8230445,6.2535185185185,1.8076683125000041,1.7241390601080633,1.9230160965000007
Unemployment,8.108333,RealGDP,2.52597,Core CPI,2.290573,Core PCE,0.0,8.011879,2.4902663,2.2280102,0.007776985,8.108332999999979,2.5388110333333254,2.2345006141666635,0.0
Unemployment,0.0,RealGDP,0.0,Core CPI,1.94900192417855,Core PCE,0.923599155883825,0.34098297,0.026511958,1.8290079,1.2771591,0.18944443333333333,0.0,1.8224120544004965,1.2505271644688152
Unemployment,9.60833333333333,RealGDP,2.33268,Core CPI,2.18235875482555,Core PCE,1.821892,9.619621,2.7159095,2.1719558,1.7750913,9.602916666666678,2.6642005749999997,2.152344471124847,1.7962536220275236
Unemployment,7.35833333333333,RealGDP,3.07551,Core CPI,2.17432412557292,Core PCE,1.55932373235605,7.6496162,2.9336498,1.8710386,1.9031845,7.424861111111123,2.8391640000000042,1.8129443017466302,1.912030813959568
Unemployment,8.108333,RealGDP,2.99646,Core CPI,1.94900192417855,Core PCE,1.55932373235605,7.967969,2.7277017,1.90774,1.3795785,8.10833299999998,2.5735266250000044,1.9422262701161797,1.5560596204493085
Unemployment,4.875,RealGDP,0.0,Core CPI,1.633581,Core PCE,2.25317372895313,4.5039654,0.02156266,1.6567869,2.024309,4.487583333333344,0.013507374999999999,1.6335810000000008,2.1900526528738125
Unemployment,3.683333,RealGDP,2.99646,Core CPI,1.72314678876611,Core PCE,1.92555704965729,3.8151255,2.5990922,1.7190146,1.6751466,3.685647822222213,2.515085107886907,1.7242537050041455,1.8754591549686201
Unemployment,7.35833333333333,RealGDP,3.07551,Core CPI,8.108333,Core PCE,2.009623,7.3383293,2.527526,8.076195,1.8247797,7.351574074074085,2.7929157499999984,8.10833300000001,2.0008586583333368
Unemployment,9.60833333333333,RealGDP,2.16118,Core CPI,1.94900192417855,Core PCE,2.009623,9.636245,2.4195018,1.8812318,1.8249055,9.557777777777785,2.418695625000003,1.9208769814245992,1.986630933333336
Unemployment,5.275,RealGDP,4.48141,Core CPI,1.7271000610448,Core PCE,1.92555704965729,4.974553,4.5230775,1.8495148,1.8050324,4.953333333333331,4.481409999999991,1.8404532943601495,1.8265418427537459
Unemployment,9.60833333333333,RealGDP,1.55083,Core CPI,1.633581,Core PCE,1.52903905586508,9.557066,1.7219454,1.6457379,1.3930135,9.599305555555565,1.579954999999997,1.6335810000000008,1.4788381031707316
Unemployment,3.89166666666667,RealGDP,3.07551,Core CPI,1.99419965387277,Core PCE,1.80752567718949,4.0592937,2.1821442,1.9724556,1.7104086,3.9309259166666606,1.861179472916667,2.0017260179108853,1.8334319721374868
Unemployment,0.0,RealGDP,1.55083,Core CPI,2.17432412557292,Core PCE,0.0,0.23935184,1.4317243,2.0973017,0.043561306,0.3188811439814815,1.5676982291666637,2.126212063602457,0.0
Unemployment,4.35,RealGDP,1.55083,Core CPI,1.742585,Core PCE,2.009623,4.7477064,1.5804727,1.8260778,1.8769977,4.818842592592591,1.598764895833331,1.7880174830774545,1.9800290166666694
Unemployment,8.075,RealGDP,1.55083,Core CPI,2.191476,Core PCE,1.82189194515254,8.025841,1.8135681,2.120719,1.7168096,8.075000000000026,1.5783087499999975,2.1452429406104447,1.8251841223513499
Unemployment,4.35,RealGDP,-0.13658,Core CPI,0.645572526463334,Core PCE,1.82189194515254,4.622128,-0.18095186,1.096215,1.638923,4.546805555555565,-0.16658224999999965,1.2995826440683336,1.811263188009703
Unemployment,4.875,RealGDP,2.85497,Core CPI,1.99951403422141,Core PCE,1.1841665165822,4.6661754,2.9108217,1.9127834,1.408711,4.817347222222224,2.846064874999993,1.852432235910722,1.1908195357708693
Unemployment,3.683333,RealGDP,2.85497,Core CPI,2.18235875482555,Core PCE,2.009623,3.7192636,2.814061,2.106729,1.9222423,3.689120055555547,2.854969999999993,2.1334472199077905,2.006606675000003
Unemployment,9.28333333333333,RealGDP,4.44722,Core CPI,1.99951403422141,Core PCE,1.80752567718949,9.291549,3.923348,2.0290534,1.6770301,9.281388888888863,3.996001000000001,2.0026223421550604,1.6905477242288736
Unemployment,3.683333,RealGDP,2.24955,Core CPI,1.75022285064397,Core PCE,8.108333,3.2788625,2.3464308,1.5461805,8.133223,3.2126848944444424,2.455656937499993,1.595571805258681,8.10833300000001
Unemployment,5.275,RealGDP,3.7725,Core CPI,1.742585,Core PCE,1.57823742497407,5.258505,3.8430257,1.7805562,1.6540504,5.357222222222207,3.772499999999998,1.7425849999999992,1.5707736667581151
Unemployment,7.35833333333333,RealGDP,2.52597,Core CPI,2.17432412557292,Core PCE,0.923599155883825,7.8898616,2.6453426,2.0519874,0.9760664,7.660138888888905,2.639632312499993,2.1252800263317813,0.9319488049986028
Unemployment,3.683333,RealGDP,4.75324,Core CPI,1.72314678876611,Core PCE,1.57823742497407,3.6393404,4.6999235,1.736003,1.653009,3.6782172597222136,4.749329000000005,1.724411835895293,1.5750386714529487
Unemployment,8.93333333333333,RealGDP,2.75285,Core CPI,1.99951403422141,Core PCE,1.45028728412906,8.891143,2.8292916,2.0738933,1.4340394,8.937175925925931,2.8062836250000083,2.055463577027077,1.4502872841290573
Unemployment,4.875,RealGDP,4.48141,Core CPI,0.645572526463334,Core PCE,1.1841665165822,5.197936,4.481509,0.69164085,1.1839608,4.9687037037037,4.468865749999994,0.6676655329469463,1.1873095004811307
Unemployment,8.108333,RealGDP,4.48141,Core CPI,2.17432412557292,Core PCE,1.82189194515254,8.310893,4.485684,1.1434318,1.6249003,8.108332999999979,4.47806222916666,1.082992942449764,1.8218919451525422
Unemployment,0.0,RealGDP,2.68428,Core CPI,1.94900192417855,Core PCE,1.1841665165822,0.07784227,2.9662151,1.9621636,1.3094891,0.0,3.3220268958333308,2.060102819036315,1.1841665165821977
Unemployment,7.35833333333333,RealGDP,-0.13658,Core CPI,0.645572526463334,Core PCE,1.647664,7.0567055,0.027768405,0.720706,1.621139,7.105115740740742,0.1653340000000009,0.6676655329469463,1.6491158995429367
Unemployment,5.275,RealGDP,2.52597,Core CPI,2.290573,Core PCE,1.52903905586508,5.6359553,2.476868,2.1766078,1.6352609,5.299537037037021,2.4812133458333254,2.29083583149425,1.553897727818087
Unemployment,8.93333333333333,RealGDP,2.16118,Core CPI,2.18235875482555,Core PCE,1.664742,8.420651,2.721758,2.073516,1.7552613,8.19615740740743,2.719002437500006,2.041797610105225,1.6762380333333307
Unemployment,5.275,RealGDP,0.0,Core CPI,0.0,Core PCE,1.821892,5.741747,-0.48749483,-0.0059289807,1.7510732,5.521111111111097,-1.7299849374999976,0.0,1.8192728333333308
Unemployment,8.075,RealGDP,0.0,Core CPI,2.31034482758621,Core PCE,1.92555704965729,8.136704,-0.0021007042,2.2981842,1.6196244,8.084722220370397,0.0,2.305286929134018,1.8387562418945693
Unemployment,3.683333,RealGDP,2.52597,Core CPI,2.290573,Core PCE,0.923599155883825,3.8411973,2.4696128,2.2218177,1.4832242,3.7381942555555474,2.5180900571428486,2.2449883799999966,1.5021578521773309
Unemployment,0.0,RealGDP,0.0,Core CPI,1.7271000610448,Core PCE,1.647664,-0.0035607347,0.008513441,1.7575752,1.6423395,0.0,0.0,1.7246094995092276,1.6144914999999989
Unemployment,3.891667,RealGDP,4.75324,Core CPI,1.99419965387277,Core PCE,1.55932373235605,3.8375099,4.696158,2.0111291,1.6651001,3.856944666666659,4.745418000000004,1.9255869748298005,1.5361054803796381
Unemployment,4.35,RealGDP,2.24955,Core CPI,2.18235875482555,Core PCE,1.52903905586508,4.7767916,2.2599623,2.178744,1.3593745,4.834722222222221,2.281463124999999,2.1580885571203856,1.2461450055640637
Unemployment,9.60833333333333,RealGDP,2.33268,Core CPI,2.17432412557292,Core PCE,2.009623,9.574101,2.5418065,2.1120903,1.8986175,9.608333333333347,2.6361342500000027,2.0936455328681536,1.9456739452081193
Unemployment,7.35833333333333,RealGDP,2.85497,Core CPI,1.94900192417855,Core PCE,1.52903905586508,7.177279,2.8551607,1.7618939,1.5041162,7.29787037037038,2.848852562499993,1.8691031511243876,1.5121620424806381
Unemployment,0.0,RealGDP,4.48141,Core CPI,1.7271000610448,Core PCE,1.92555704965729,0.2881701,4.6500077,1.7162124,1.3940605,0.18648147222222222,4.672876812500001,1.7270209955992268,1.7669137164764945
Unemployment,8.075,RealGDP,2.52597,Core CPI,1.742585,Core PCE,0.0,7.782673,2.6836033,1.7801138,-0.19247283,7.932870370370392,2.5397084999999913,1.745101146538727,0.0
Unemployment,6.15833333333333,RealGDP,4.12748,Core CPI,1.99419965387277,Core PCE,1.664742,6.2436066,4.113134,1.9025781,1.8286071,6.195648148148125,4.127479999999993,1.9458632641948983,1.9044766205228176
Unemployment,4.35,RealGDP,4.02883,Core CPI,1.742585,Core PCE,1.821892,4.6470103,4.0063224,1.7615454,1.7886924,4.480326388888899,4.028830000000005,1.7785226477596228,1.7050376778654652
Unemployment,6.15833333333333,RealGDP,3.7725,Core CPI,2.182359,Core PCE,1.45028728412906,5.6131077,3.7995324,2.159018,1.2763141,5.798240740740724,3.6976848749999967,2.176079666113591,1.4213225403197827
Unemployment,8.075,RealGDP,1.71142,Core CPI,1.72314678876611,Core PCE,2.25317372895313,8.077733,1.6715254,1.8782161,1.9582088,8.0428240740741,1.7114200000000008,1.9377091674079308,2.2126991458183003
Unemployment,0.0,RealGDP,2.99646,Core CPI,0.645572526463334,Core PCE,0.0,0.2134111,2.5591326,0.5962568,-0.10447792,0.06138888333333333,2.5765711250000045,0.6676655329469463,0.0
Unemployment,5.275,RealGDP,1.84208,Core CPI,1.99419965387277,Core PCE,1.45028728412906,5.080118,2.04636,1.8193239,1.5048658,5.256354166666652,2.2516423749999985,1.838085336236917,1.4588172935187247
Unemployment,4.875,RealGDP,2.33268,Core CPI,2.290573,Core PCE,1.80752567718949,4.745582,2.767283,2.2283528,1.6370014,4.851131944444444,2.586046093750002,2.2420154699999966,1.654786561278905
Unemployment,6.15833333333333,RealGDP,2.75285,Core CPI,1.742585,Core PCE,1.664742,6.473996,2.7463171,1.8573713,1.7655481,6.2267592592592385,2.753488250000008,1.8029924283700702,1.8129797583333307
Unemployment,8.108333,RealGDP,2.56377,Core CPI,1.94900192417855,Core PCE,2.009623,8.210632,1.9971689,1.9554697,1.8338544,8.108332999999979,2.206932568749999,2.0043938430245962,1.9686753000000021
Unemployment,0.0,RealGDP,-2.53676,Core CPI,1.75022285064397,Core PCE,8.108333,0.7499436,-0.8803076,1.7877016,8.282757,0.5115740277777778,-0.7834528125,1.750222850643971,7.94018177500001
Unemployment,3.891667,RealGDP,3.07551,Core CPI,1.99419965387277,Core PCE,1.57823742497407,4.0203037,2.8026986,1.9785511,2.0168545,3.826522656342595,2.726186937500001,1.9469774887739382,1.7756470174463332
Unemployment,4.875,RealGDP,0.0,Core CPI,1.99419965387277,Core PCE,0.0,4.7026496,-0.22317173,2.0616376,0.085244715,4.769513888888891,0.0,2.036189412074757,0.0
Unemployment,7.35833333333333,RealGDP,2.85497,Core CPI,1.72314678876611,Core PCE,2.25317372895313,7.3240156,2.8662407,1.732835,2.2550979,7.174259259259262,2.854969999999993,1.7238583777762768,2.206917062513325
Unemployment,0.0,RealGDP,1.84208,Core CPI,1.94900192417855,Core PCE,1.55932373235605,0.7866182,1.3951098,1.9764721,1.8413534,0.6752777166666669,1.7059286562500013,1.9884914267267662,1.5940162321859073
Unemployment,6.15833333333333,RealGDP,4.12748,Core CPI,1.7271000610448,Core PCE,1.80752567718949,7.13605,4.15921,1.8410879,1.7432597,7.358333333333343,4.127479999999993,1.854018988532319,1.7845968519679474
Unemployment,8.108333,RealGDP,2.68428,Core CPI,1.94900192417855,Core PCE,2.25317372895313,8.186297,3.7035627,1.8879273,2.0044518,8.108425674074056,3.4532639374999947,2.0126099313954415,2.234778603500244
Unemployment,5.275,RealGDP,3.51321,Core CPI,2.18235875482555,Core PCE,1.45028728412906,5.3886504,3.4922357,1.9887551,1.2869029,5.274999999999984,3.51321,2.1155001898902825,1.3433793689387008
Unemployment,6.15833333333333,RealGDP,1.71142,Core CPI,2.191476,Core PCE,1.57823742497407,6.115226,2.278135,2.2509937,1.6319538,6.167166666666647,2.3231903708333315,2.2638168099999967,1.5790819092354944
Unemployment,6.15833333333333,RealGDP,1.71142,Core CPI,2.18235875482555,Core PCE,1.80752567718949,6.1088877,1.699079,2.040075,1.6943796,6.1282407407407185,1.7703126874999995,2.1121053319438197,1.6856854759446291
Unemployment,5.275,RealGDP,1.7417,Core CPI,8.108333,Core PCE,1.382284,5.0608053,1.2141079,8.1074705,1.4000046,5.2683333333333175,1.401518874999998,8.10833300000001,1.393341499999999
Unemployment,8.075,RealGDP,1.87618,Core CPI,1.72314678876611,Core PCE,1.55932373235605,7.9135036,1.6800826,1.7123181,1.6651001,7.995370370370396,1.8803133124999996,1.7845256728165138,1.5492288401923942
Unemployment,3.891667,RealGDP,2.56377,Core CPI,1.99419965387277,Core PCE,1.382284,3.7770061,2.3984432,1.8606714,1.6634592,3.7250923666666584,2.5188596874999947,1.878356290042997,1.3822839999999987
Unemployment,5.275,RealGDP,2.16118,Core CPI,0.645572526463334,Core PCE,1.82189194515254,5.172887,2.7482843,0.6762789,1.4433879,5.123518518518511,2.591803562500004,0.890272132789137,1.3723874396447717
Unemployment,3.891667,RealGDP,0.99835,Core CPI,0.645572526463334,Core PCE,1.45028728412906,3.0535386,1.7002393,0.91188604,1.4496645,2.8827931314814803,1.6948109531249962,0.7559115051408242,1.4502872841290573
Unemployment,8.108333,RealGDP,2.52597,Core CPI,0.645572526463334,Core PCE,1.821892,6.722931,2.501967,0.63501376,1.7502921,8.084907077777759,2.489775437499991,0.7118515459141719,1.7583018551717176
Unemployment,7.35833333333333,RealGDP,2.8612,Core CPI,0.0,Core PCE,1.55932373235605,7.5068793,3.5388286,-0.0030784714,1.574607,7.363518518518529,3.2575563125,0.0,1.5562952647069557
Unemployment,5.275,RealGDP,2.52597,Core CPI,1.99951403422141,Core PCE,1.80752567718949,5.298174,2.2757277,2.000824,1.8252928,5.274999999999984,2.2765358124999984,2.0207541384346737,1.9170327943787187
Unemployment,3.89166666666667,RealGDP,1.84208,Core CPI,1.7271000610448,Core PCE,1.52903905586508,3.7997308,1.7936585,1.874548,1.5808799,3.8956018511504285,1.8311456250000036,1.92819851579372,1.541036137682629
Unemployment,9.60833333333333,RealGDP,4.48141,Core CPI,1.742585,Core PCE,8.108333,9.607032,4.519497,1.6700524,7.9348755,9.608333333333347,4.467445124999996,1.8432400682109056,8.10833300000001
Unemployment,4.35,RealGDP,0.0,Core CPI,1.7271000610448,Core PCE,1.45028728412906,4.3325877,-0.016582768,1.7201377,1.5675688,4.350000000000014,0.0,1.725841602702751,1.4662810517346838
Unemployment,0.0,RealGDP,3.7989,Core CPI,1.633581,Core PCE,1.1841665165822,0.027372276,3.7921443,1.6212487,1.2127165,0.40541665,3.7837630625000025,1.6335810000000008,1.2029107232390086
Unemployment,0.0,RealGDP,3.52244,Core CPI,2.17432412557292,Core PCE,1.55932373235605,0.020735046,3.3470206,2.1947308,1.5734937,0.0,3.171783062500008,2.1653112375171477,1.5415756605502728
Unemployment,0.0,RealGDP,4.48141,Core CPI,1.99419965387277,Core PCE,1.45028728412906,0.026075738,4.5177565,1.9322395,1.360836,0.0,4.480683187499991,1.9309588383345713,1.4502872841290573
Unemployment,6.15833333333333,RealGDP,3.7989,Core CPI,0.645572526463334,Core PCE,1.1841665165822,6.5096183,3.8004255,1.668531,1.2109568,6.171666666666643,3.7935433125000033,1.4875719001155765,1.2418260162173511
Unemployment,5.275,RealGDP,-3.48626,Core CPI,0.645572526463334,Core PCE,1.92555704965729,5.2563453,-3.311352,0.6256596,1.5761405,5.346249999999985,-3.486260000000012,0.6455725264633334,1.8104029779352975
Unemployment,8.108333,RealGDP,-0.13658,Core CPI,2.17432412557292,Core PCE,1.57823742497407,8.087872,0.055602103,1.4691571,1.5130198,8.108332999999979,-0.1797443749999995,1.6086860339023747,1.5026011221398137
Unemployment,3.891667,RealGDP,3.52244,Core CPI,1.7271000610448,Core PCE,1.55932373235605,4.5087223,3.031832,1.8166885,1.5107572,4.373138440555549,3.2915630000000062,1.854455238916043,1.5333293850346321
Unemployment,8.93333333333333,RealGDP,2.33268,Core CPI,1.99951403422141,Core PCE,1.664742,8.614113,2.1867247,1.9397012,1.7331798,8.841712962962971,2.3810537187499974,1.9460880297714411,1.695331238888886
Unemployment,3.683333,RealGDP,-3.48626,Core CPI,1.94900192417855,Core PCE,1.55932373235605,3.776391,-3.6045508,1.8259646,1.5508963,3.8158565722222146,-3.486260000000012,1.8412710834161947,1.5454462652964787
Unemployment,3.683333,RealGDP,3.7725,Core CPI,1.75022285064397,Core PCE,1.821892,3.5688117,3.7313328,1.8240287,2.3947377,3.044328513888888,3.772499999999998,1.765127177855131,1.8090946142818418
Unemployment,9.28333333333333,RealGDP,1.84208,Core CPI,1.7271000610448,Core PCE,1.647664,9.249787,2.2868917,1.778853,1.5622178,9.205555555555536,2.473147843750001,1.8285583735966433,1.580605842465743
Unemployment,6.15833333333333,RealGDP,-2.53676,Core CPI,1.99951403422141,Core PCE,1.92555704965729,5.895702,-2.532384,2.0516646,1.616736,6.454907407407398,-2.536760000000002,2.145209070551145,1.8471058910093485
Unemployment,3.891667,RealGDP,-3.48626,Core CPI,1.99951403422141,Core PCE,1.80752567718949,2.5305753,-2.7746842,2.0076747,1.6949552,2.877497134814811,-2.5565906666666702,2.008320906700082,1.6982418860018553
Unemployment,5.275,RealGDP,4.48141,Core CPI,2.31034482758621,Core PCE,2.009623,5.249819,4.578073,2.1612203,1.9248532,5.274999999999984,4.520485562499993,2.0772217325626126,1.8883453833333341
Unemployment,7.35833333333333,RealGDP,1.84208,Core CPI,2.18235875482555,Core PCE,1.382284,7.08994,1.712163,2.1669827,1.3694111,7.382407405555566,1.5710404999999967,2.1691876177588516,1.399975999999999
Unemployment,8.108333,RealGDP,-0.13658,Core CPI,1.7271000610448,Core PCE,0.923599155883825,7.872769,-0.39500687,1.7083927,1.450773,8.10833299999998,-0.4484712499999996,1.7256373503016862,1.4630220317295186
Unemployment,0.0,RealGDP,1.71142,Core CPI,2.17432412557292,Core PCE,1.52903905586508,0.012916016,2.5274975,1.7643842,1.3815222,0.0,2.1417144791666645,1.7293096268250792,1.5042427721534368
Unemployment,4.35,RealGDP,3.7725,Core CPI,1.75022285064397,Core PCE,0.923599155883825,4.4190183,4.0457025,1.9195995,1.0137163,4.366111112962971,4.118294000000006,1.7170833409185513,0.9486481032281605
Unemployment,6.15833333333333,RealGDP,2.75285,Core CPI,1.99419965387277,Core PCE,0.0,5.963237,2.839556,1.7904873,0.09740639,6.111018518518497,2.766215375000008,1.7903222762493893,0.0
Unemployment,8.93333333333333,RealGDP,2.52597,Core CPI,1.94900192417855,Core PCE,1.80752567718949,8.466209,2.529652,1.7901782,1.7424674,8.20296296111113,2.523117124999991,1.855949608388628,1.7278364324197157
Unemployment,3.683333,RealGDP,1.71142,Core CPI,0.645572526463334,Core PCE,0.923599155883825,3.471471,2.1554003,1.0474914,1.8352851,3.091573844444443,1.8630411874999993,0.8060914443698409,1.3111650469334717
Unemployment,7.35833333333333,RealGDP,3.07551,Core CPI,2.182359,Core PCE,2.009623,7.212663,3.006901,2.4662182,2.0677464,7.191203703703709,3.0629718958333383,2.1428937344897663,1.9760699223099147
Unemployment,0.0,RealGDP,2.8612,Core CPI,2.17432412557292,Core PCE,1.92555704965729,-0.064645834,2.8148546,1.847535,1.5989661,0.0,2.856824874999997,1.9303463811739554,1.836759444081248
Unemployment,3.89166666666667,RealGDP,0.0,Core CPI,0.645572526463334,Core PCE,0.923599155883825,4.0191507,0.02633383,0.6039151,1.0385909,3.8916666685865637,-0.021789125,0.6455725264633334,0.923599155883824
Unemployment,6.15833333333333,RealGDP,2.8612,Core CPI,1.633581,Core PCE,2.009623,6.0014334,2.7412825,1.632965,1.8349152,6.124722222222203,2.845367249999998,1.7630760400000003,1.9919520000000028
Unemployment,0.0,RealGDP,1.55083,Core CPI,1.72314678876611,Core PCE,1.57823742497407,0.3642411,1.7583584,1.7421337,1.6404234,0.40541665,1.8057015729166708,1.7236409478009491,1.577171173800366
Unemployment,4.35,RealGDP,4.02883,Core CPI,1.75022285064397,Core PCE,1.45028728412906,4.3588705,3.9919817,1.7618768,1.3041977,4.350000000000014,4.028830000000005,1.750222850643971,1.441416591877495
Unemployment,0.0,RealGDP,-3.48626,Core CPI,2.18235875482555,Core PCE,0.0,-0.054501202,-3.4218705,1.9404943,0.0010933937,0.0,-3.486260000000006,1.9843626572248223,0.0
Unemployment,6.15833333333333,RealGDP,2.99646,Core CPI,1.742585,Core PCE,1.55932373235605,5.8098483,2.2882237,1.7711924,1.3656212,5.991111109259239,2.355944414583335,1.744946297149175,1.5564214508590013
Unemployment,4.875,RealGDP,2.16118,Core CPI,2.31034482758621,Core PCE,1.80752567718949,4.757296,2.1868021,2.2648602,1.6199081,4.860633838383838,2.161180000000001,2.146744220011873,1.736629735733633
Unemployment,6.15833333333333,RealGDP,3.07551,Core CPI,2.17432412557292,Core PCE,1.382284,6.198193,2.595704,2.120816,1.4841509,6.158333333333309,2.6120686874999994,2.1027447538982647,1.4336388949723151
Unemployment,4.875,RealGDP,2.33268,Core CPI,1.99951403422141,Core PCE,1.92555704965729,4.4087834,2.522903,1.9754382,1.6539203,4.622064796296304,2.4756994374999985,1.9646132685205706,1.8921584531981779
Unemployment,5.275,RealGDP,-3.48626,Core CPI,1.99419965387277,Core PCE,2.009623,5.185373,-3.5358405,1.9200037,1.9161915,5.2230555555555425,-3.4862600000000112,1.9024954603351694,1.9142412500000012
Unemployment,8.93333333333333,RealGDP,2.16118,Core CPI,1.742585,Core PCE,1.647664,8.866352,2.291876,2.0455098,1.5080175,8.928564814814822,2.3649717791666682,1.914152200700289,1.5180020942566967
Unemployment,8.93333333333333,RealGDP,-3.48626,Core CPI,1.99951403422141,Core PCE,1.45028728412906,8.869801,-3.4880176,1.8445678,1.3730097,8.937222222222228,-3.486260000000012,1.8959865458544136,1.4598835446924334
Unemployment,3.683333,RealGDP,-3.48626,Core CPI,1.99951403422141,Core PCE,1.55932373235605,3.5448012,0.43583506,2.0017354,1.6458538,3.4377774666666614,0.25686618750000006,1.9995140342214126,1.5520049355374013
Unemployment,8.075,RealGDP,0.0,Core CPI,2.290573,Core PCE,2.009623,7.620022,0.009326044,2.2346509,1.838774,7.624907407407423,0.0,2.2657987499999965,1.9613854556432484
Unemployment,4.35,RealGDP,1.71142,Core CPI,2.290573,Core PCE,1.57823742497407,4.4410377,1.9971796,2.2905173,1.7366006,4.428194444444457,1.828018842857143,2.281851988275859,1.8056149417543603
Unemployment,3.683333,RealGDP,3.51321,Core CPI,1.99419965387277,Core PCE,1.1841665165822,2.100945,3.4815984,1.9940214,1.3948549,1.8659721333333348,3.5090960000000004,1.9953663430605761,1.3052028848558508
Unemployment,3.891667,RealGDP,2.24955,Core CPI,2.17432412557292,Core PCE,2.25317372895313,3.8735616,2.4045746,2.0974238,2.2808878,3.8708335998456715,2.381252374999997,2.089404520118864,2.2416095623431787
