Series ID,Year,Period,Label,Value
APU0000702111,1986,M11,1986 Nov,0.564
APU0000702111,1986,M12,1986 Dec,0.566
APU0000702111,1987,M01,1987 Jan,0.544
APU0000702111,1987,M02,1987 Feb,0.539
APU0000702111,1987,M03,1987 Mar,0.541
APU0000702111,1987,M04,1987 Apr,0.542
APU0000702111,1987,M05,1987 May,0.540
APU0000702111,1987,M06,1987 Jun,0.533
APU0000702111,1987,M07,1987 Jul,0.544
APU0000702111,1987,M08,1987 Aug,0.546
APU0000702111,1987,M09,1987 Sep,0.551
APU0000702111,1987,M10,1987 Oct,0.559
APU0000702111,1987,M11,1987 Nov,0.559
APU0000702111,1987,M12,1987 Dec,0.571
APU0000702111,1988,M01,1988 Jan,0.586
APU0000702111,1988,M02,1988 Feb,0.586
APU0000702111,1988,M03,1988 Mar,0.587
APU0000702111,1988,M04,1988 Apr,0.595
APU0000702111,1988,M05,1988 May,0.598
APU0000702111,1988,M06,1988 Jun,0.601
APU0000702111,1988,M07,1988 Jul,0.602
APU0000702111,1988,M08,1988 Aug,0.619
APU0000702111,1988,M09,1988 Sep,0.636
APU0000702111,1988,M10,1988 Oct,0.642
APU0000702111,1988,M11,1988 Nov,0.645
APU0000702111,1988,M12,1988 Dec,0.657
APU0000702111,1989,M01,1989 Jan,0.653
APU0000702111,1989,M02,1989 Feb,0.652
APU0000702111,1989,M03,1989 Mar,0.654
APU0000702111,1989,M04,1989 Apr,0.655
APU0000702111,1989,M05,1989 May,0.655
APU0000702111,1989,M06,1989 Jun,0.664
APU0000702111,1989,M07,1989 Jul,0.671
APU0000702111,1989,M08,1989 Aug,0.674
APU0000702111,1989,M09,1989 Sep,0.671
APU0000702111,1989,M10,1989 Oct,0.674
APU0000702111,1989,M11,1989 Nov,0.676
APU0000702111,1989,M12,1989 Dec,0.688
APU0000702111,1990,M01,1990 Jan,0.689
APU0000702111,1990,M02,1990 Feb,0.701
APU0000702111,1990,M03,1990 Mar,0.680
APU0000702111,1990,M04,1990 Apr,0.686
APU0000702111,1990,M05,1990 May,0.678
APU0000702111,1990,M06,1990 Jun,0.687
APU0000702111,1990,M07,1990 Jul,0.685
APU0000702111,1990,M08,1990 Aug,0.713
APU0000702111,1990,M09,1990 Sep,0.700
APU0000702111,1990,M10,1990 Oct,0.706
APU0000702111,1990,M11,1990 Nov,0.710
APU0000702111,1990,M12,1990 Dec,0.700
APU0000702111,1991,M01,1991 Jan,0.705
APU0000702111,1991,M02,1991 Feb,0.701
APU0000702111,1991,M03,1991 Mar,0.702
APU0000702111,1991,M04,1991 Apr,0.701
APU0000702111,1991,M05,1991 May,0.705
APU0000702111,1991,M06,1991 Jun,0.705
APU0000702111,1991,M07,1991 Jul,0.700
APU0000702111,1991,M08,1991 Aug,0.714
APU0000702111,1991,M09,1991 Sep,0.717
APU0000702111,1991,M10,1991 Oct,0.720
APU0000702111,1991,M11,1991 Nov,0.731
APU0000702111,1991,M12,1991 Dec,0.717
APU0000702111,1992,M01,1992 Jan,0.726
APU0000702111,1992,M02,1992 Feb,0.730
APU0000702111,1992,M03,1992 Mar,0.747
APU0000702111,1992,M04,1992 Apr,0.746
APU0000702111,1992,M05,1992 May,0.752
APU0000702111,1992,M06,1992 Jun,0.757
APU0000702111,1992,M07,1992 Jul,0.771
APU0000702111,1992,M08,1992 Aug,0.776
APU0000702111,1992,M09,1992 Sep,0.756
APU0000702111,1992,M10,1992 Oct,0.752
APU0000702111,1992,M11,1992 Nov,0.747
APU0000702111,1992,M12,1992 Dec,0.738
APU0000702111,1993,M01,1993 Jan,0.748
APU0000702111,1993,M02,1993 Feb,0.751
APU0000702111,1993,M03,1993 Mar,0.742
APU0000702111,1993,M04,1993 Apr,0.744
APU0000702111,1993,M05,1993 May,0.752
APU0000702111,1993,M06,1993 Jun,0.752
APU0000702111,1993,M07,1993 Jul,0.762
APU0000702111,1993,M08,1993 Aug,0.745
APU0000702111,1993,M09,1993 Sep,0.748
APU0000702111,1993,M10,1993 Oct,0.750
APU0000702111,1993,M11,1993 Nov,0.771
APU0000702111,1993,M12,1993 Dec,0.760
APU0000702111,1994,M01,1994 Jan,0.768
APU0000702111,1994,M02,1994 Feb,0.756
APU0000702111,1994,M03,1994 Mar,0.755
APU0000702111,1994,M04,1994 Apr,0.765
APU0000702111,1994,M05,1994 May,0.765
APU0000702111,1994,M06,1994 Jun,0.761
APU0000702111,1994,M07,1994 Jul,0.759
APU0000702111,1994,M08,1994 Aug,0.753
APU0000702111,1994,M09,1994 Sep,0.776
APU0000702111,1994,M10,1994 Oct,0.756
APU0000702111,1994,M11,1994 Nov,0.766
APU0000702111,1994,M12,1994 Dec,0.748
APU0000702111,1995,M01,1995 Jan,0.767
APU0000702111,1995,M02,1995 Feb,0.767
APU0000702111,1995,M03,1995 Mar,0.775
APU0000702111,1995,M04,1995 Apr,0.776
APU0000702111,1995,M05,1995 May,0.768
APU0000702111,1995,M06,1995 Jun,0.781
APU0000702111,1995,M07,1995 Jul,0.789
APU0000702111,1995,M08,1995 Aug,0.797
APU0000702111,1995,M09,1995 Sep,0.808
APU0000702111,1995,M10,1995 Oct,0.809
APU0000702111,1995,M11,1995 Nov,0.821
APU0000702111,1995,M12,1995 Dec,0.837
APU0000702111,1996,M01,1996 Jan,0.860
APU0000702111,1996,M02,1996 Feb,0.858
APU0000702111,1996,M03,1996 Mar,0.852
APU0000702111,1996,M04,1996 Apr,0.865
APU0000702111,1996,M05,1996 May,0.869
APU0000702111,1996,M06,1996 Jun,0.886
APU0000702111,1996,M07,1996 Jul,0.889
APU0000702111,1996,M08,1996 Aug,0.915
APU0000702111,1996,M09,1996 Sep,0.886
APU0000702111,1996,M10,1996 Oct,0.873
APU0000702111,1996,M11,1996 Nov,0.880
APU0000702111,1996,M12,1996 Dec,0.875
APU0000702111,1997,M01,1997 Jan,0.862
APU0000702111,1997,M02,1997 Feb,0.858
APU0000702111,1997,M03,1997 Mar,0.855
APU0000702111,1997,M04,1997 Apr,0.855
APU0000702111,1997,M05,1997 May,0.854
APU0000702111,1997,M06,1997 Jun,0.874
APU0000702111,1997,M07,1997 Jul,0.872
APU0000702111,1997,M08,1997 Aug,0.872
APU0000702111,1997,M09,1997 Sep,0.885
APU0000702111,1997,M10,1997 Oct,0.899
APU0000702111,1997,M11,1997 Nov,0.897
APU0000702111,1997,M12,1997 Dec,0.884
APU0000702111,1998,M01,1998 Jan,0.855
APU0000702111,1998,M02,1998 Feb,0.860
APU0000702111,1998,M03,1998 Mar,0.853
APU0000702111,1998,M04,1998 Apr,0.863
APU0000702111,1998,M05,1998 May,0.866
APU0000702111,1998,M06,1998 Jun,0.859
APU0000702111,1998,M07,1998 Jul,0.867
APU0000702111,1998,M08,1998 Aug,0.869
APU0000702111,1998,M09,1998 Sep,0.860
APU0000702111,1998,M10,1998 Oct,0.849
APU0000702111,1998,M11,1998 Nov,0.855
APU0000702111,1998,M12,1998 Dec,0.866
APU0000702111,1999,M01,1999 Jan,0.872
APU0000702111,1999,M02,1999 Feb,0.880
APU0000702111,1999,M03,1999 Mar,0.883
APU0000702111,1999,M04,1999 Apr,0.897
APU0000702111,1999,M05,1999 May,0.886
APU0000702111,1999,M06,1999 Jun,0.885
APU0000702111,1999,M07,1999 Jul,0.893
APU0000702111,1999,M08,1999 Aug,0.884
APU0000702111,1999,M09,1999 Sep,0.878
APU0000702111,1999,M10,1999 Oct,0.889
APU0000702111,1999,M11,1999 Nov,0.899
APU0000702111,1999,M12,1999 Dec,0.899
APU0000702111,2000,M01,2000 Jan,0.907
APU0000702111,2000,M02,2000 Feb,0.924
APU0000702111,2000,M03,2000 Mar,0.924
APU0000702111,2000,M04,2000 Apr,0.927
APU0000702111,2000,M05,2000 May,0.915
APU0000702111,2000,M06,2000 Jun,0.915
APU0000702111,2000,M07,2000 Jul,0.935
APU0000702111,2000,M08,2000 Aug,0.923
APU0000702111,2000,M09,2000 Sep,0.918
APU0000702111,2000,M10,2000 Oct,0.934
APU0000702111,2000,M11,2000 Nov,0.953
APU0000702111,2000,M12,2000 Dec,0.987
APU0000702111,2001,M01,2001 Jan,0.982
APU0000702111,2001,M02,2001 Feb,0.994
APU0000702111,2001,M03,2001 Mar,1.020
APU0000702111,2001,M04,2001 Apr,1.008
APU0000702111,2001,M05,2001 May,0.995
APU0000702111,2001,M06,2001 Jun,0.989
APU0000702111,2001,M07,2001 Jul,0.987
APU0000702111,2001,M08,2001 Aug,0.991
APU0000702111,2001,M09,2001 Sep,0.996
APU0000702111,2001,M10,2001 Oct,1.010
APU0000702111,2001,M11,2001 Nov,1.012
APU0000702111,2001,M12,2001 Dec,1.005
APU0000702111,2002,M01,2002 Jan,1.001
APU0000702111,2002,M02,2002 Feb,1.008
APU0000702111,2002,M03,2002 Mar,1.012
APU0000702111,2002,M04,2002 Apr,1.005
APU0000702111,2002,M05,2002 May,1.012
APU0000702111,2002,M06,2002 Jun,1.011
APU0000702111,2002,M07,2002 Jul,1.015
APU0000702111,2002,M08,2002 Aug,1.012
APU0000702111,2002,M09,2002 Sep,1.016
APU0000702111,2002,M10,2002 Oct,1.015
APU0000702111,2002,M11,2002 Nov,1.054
APU0000702111,2002,M12,2002 Dec,1.026
APU0000702111,2003,M01,2003 Jan,1.042
APU0000702111,2003,M02,2003 Feb,1.048
APU0000702111,2003,M03,2003 Mar,1.042
APU0000702111,2003,M04,2003 Apr,1.047
APU0000702111,2003,M05,2003 May,1.001
APU0000702111,2003,M06,2003 Jun,0.961
APU0000702111,2003,M07,2003 Jul,1.002
APU0000702111,2003,M08,2003 Aug,0.996
APU0000702111,2003,M09,2003 Sep,0.994
APU0000702111,2003,M10,2003 Oct,0.969
APU0000702111,2003,M11,2003 Nov,0.953
APU0000702111,2003,M12,2003 Dec,0.954
APU0000702111,2004,M01,2004 Jan,0.946
APU0000702111,2004,M02,2004 Feb,0.943
APU0000702111,2004,M03,2004 Mar,0.947
APU0000702111,2004,M04,2004 Apr,0.974
APU0000702111,2004,M05,2004 May,0.960
APU0000702111,2004,M06,2004 Jun,0.979
APU0000702111,2004,M07,2004 Jul,0.985
APU0000702111,2004,M08,2004 Aug,0.996
APU0000702111,2004,M09,2004 Sep,0.985
APU0000702111,2004,M10,2004 Oct,0.972
APU0000702111,2004,M11,2004 Nov,0.976
APU0000702111,2004,M12,2004 Dec,0.970
APU0000702111,2005,M01,2005 Jan,0.997
APU0000702111,2005,M02,2005 Feb,0.982
APU0000702111,2005,M03,2005 Mar,1.002
APU0000702111,2005,M04,2005 Apr,1.004
APU0000702111,2005,M05,2005 May,1.086
APU0000702111,2005,M06,2005 Jun,1.090
APU0000702111,2005,M07,2005 Jul,1.067
APU0000702111,2005,M08,2005 Aug,1.060
APU0000702111,2005,M09,2005 Sep,1.052
APU0000702111,2005,M10,2005 Oct,1.043
APU0000702111,2005,M11,2005 Nov,1.055
APU0000702111,2005,M12,2005 Dec,1.046
APU0000702111,2006,M01,2006 Jan,1.046
APU0000702111,2006,M02,2006 Feb,1.029
APU0000702111,2006,M03,2006 Mar,1.040
APU0000702111,2006,M04,2006 Apr,1.072
APU0000702111,2006,M05,2006 May,1.086
APU0000702111,2006,M06,2006 Jun,1.074
APU0000702111,2006,M07,2006 Jul,1.071
APU0000702111,2006,M08,2006 Aug,1.088
APU0000702111,2006,M09,2006 Sep,1.083
APU0000702111,2006,M10,2006 Oct,1.097
APU0000702111,2006,M11,2006 Nov,1.143
APU0000702111,2006,M12,2006 Dec,1.137
APU0000702111,2007,M01,2007 Jan,1.153
APU0000702111,2007,M02,2007 Feb,1.168
APU0000702111,2007,M03,2007 Mar,1.161
APU0000702111,2007,M04,2007 Apr,1.201
APU0000702111,2007,M05,2007 May,1.192
APU0000702111,2007,M06,2007 Jun,1.193
APU0000702111,2007,M07,2007 Jul,1.209
APU0000702111,2007,M08,2007 Aug,1.210
APU0000702111,2007,M09,2007 Sep,1.212
APU0000702111,2007,M10,2007 Oct,1.274
APU0000702111,2007,M11,2007 Nov,1.235
APU0000702111,2007,M12,2007 Dec,1.280
APU0000702111,2008,M01,2008 Jan,1.281
APU0000702111,2008,M02,2008 Feb,1.321
APU0000702111,2008,M03,2008 Mar,1.350
APU0000702111,2008,M04,2008 Apr,1.373
APU0000702111,2008,M05,2008 May,1.370
APU0000702111,2008,M06,2008 Jun,1.373
APU0000702111,2008,M07,2008 Jul,1.384
APU0000702111,2008,M08,2008 Aug,1.381
APU0000702111,2008,M09,2008 Sep,1.379
APU0000702111,2008,M10,2008 Oct,1.393
APU0000702111,2008,M11,2008 Nov,1.377
APU0000702111,2008,M12,2008 Dec,1.415
APU0000702111,2009,M01,2009 Jan,1.381
APU0000702111,2009,M02,2009 Feb,1.404
APU0000702111,2009,M03,2009 Mar,1.410
APU0000702111,2009,M04,2009 Apr,1.395
APU0000702111,2009,M05,2009 May,1.413
APU0000702111,2009,M06,2009 Jun,1.385
APU0000702111,2009,M07,2009 Jul,1.391
APU0000702111,2009,M08,2009 Aug,1.375
APU0000702111,2009,M09,2009 Sep,1.340
APU0000702111,2009,M10,2009 Oct,1.392
APU0000702111,2009,M11,2009 Nov,1.373
APU0000702111,2009,M12,2009 Dec,1.390
APU0000702111,2010,M01,2010 Jan,1.360
APU0000702111,2010,M02,2010 Feb,1.361
APU0000702111,2010,M03,2010 Mar,1.368
APU0000702111,2010,M04,2010 Apr,1.363
APU0000702111,2010,M05,2010 May,1.359
APU0000702111,2010,M06,2010 Jun,1.383
APU0000702111,2010,M07,2010 Jul,1.360
APU0000702111,2010,M08,2010 Aug,1.372
APU0000702111,2010,M09,2010 Sep,1.386
APU0000702111,2010,M10,2010 Oct,1.407
APU0000702111,2010,M11,2010 Nov,1.375
APU0000702111,2010,M12,2010 Dec,1.386
APU0000702111,2011,M01,2011 Jan,1.401
APU0000702111,2011,M02,2011 Feb,1.398
APU0000702111,2011,M03,2011 Mar,1.415
APU0000702111,2011,M04,2011 Apr,1.420
APU0000702111,2011,M05,2011 May,1.472
APU0000702111,2011,M06,2011 Jun,1.490
APU0000702111,2011,M07,2011 Jul,1.513
APU0000702111,2011,M08,2011 Aug,1.474
APU0000702111,2011,M09,2011 Sep,1.477
APU0000702111,2011,M10,2011 Oct,1.457
APU0000702111,2011,M11,2011 Nov,1.399
APU0000702111,2011,M12,2011 Dec,1.420
APU0000702111,2012,M01,2012 Jan,1.423
APU0000702111,2012,M02,2012 Feb,1.442
APU0000702111,2012,M03,2012 Mar,1.395
APU0000702111,2012,M04,2012 Apr,1.426
APU0000702111,2012,M05,2012 May,1.412
APU0000702111,2012,M06,2012 Jun,1.403
APU0000702111,2012,M07,2012 Jul,1.427
APU0000702111,2012,M08,2012 Aug,1.407
APU0000702111,2012,M09,2012 Sep,1.401
APU0000702111,2012,M10,2012 Oct,1.422
APU0000702111,2012,M11,2012 Nov,1.418
APU0000702111,2012,M12,2012 Dec,1.436
APU0000702111,2013,M01,2013 Jan,1.422
APU0000702111,2013,M02,2013 Feb,1.411
APU0000702111,2013,M03,2013 Mar,1.412
APU0000702111,2013,M04,2013 Apr,1.409
APU0000702111,2013,M05,2013 May,1.401
APU0000702111,2013,M06,2013 Jun,1.439
APU0000702111,2013,M07,2013 Jul,1.434
APU0000702111,2013,M08,2013 Aug,1.408
APU0000702111,2013,M09,2013 Sep,1.419
APU0000702111,2013,M10,2013 Oct,1.358
APU0000702111,2013,M11,2013 Nov,1.382
APU0000702111,2013,M12,2013 Dec,1.385
APU0000702111,2014,M01,2014 Jan,1.365
APU0000702111,2014,M02,2014 Feb,1.388
APU0000702111,2014,M03,2014 Mar,1.359
APU0000702111,2014,M04,2014 Apr,1.388
APU0000702111,2014,M05,2014 May,1.401
APU0000702111,2014,M06,2014 Jun,1.400
APU0000702111,2014,M07,2014 Jul,1.413
APU0000702111,2014,M08,2014 Aug,1.396
APU0000702111,2014,M09,2014 Sep,1.405
APU0000702111,2014,M10,2014 Oct,1.414
APU0000702111,2014,M11,2014 Nov,1.420
APU0000702111,2014,M12,2014 Dec,1.466
APU0000702111,2015,M01,2015 Jan,1.479
APU0000702111,2015,M02,2015 Feb,1.435
APU0000702111,2015,M03,2015 Mar,1.440
APU0000702111,2015,M04,2015 Apr,1.454
APU0000702111,2015,M05,2015 May,1.463
APU0000702111,2015,M06,2015 Jun,1.467
APU0000702111,2015,M07,2015 Jul,1.447
APU0000702111,2015,M08,2015 Aug,1.420
APU0000702111,2015,M09,2015 Sep,1.432
APU0000702111,2015,M10,2015 Oct,1.418
APU0000702111,2015,M11,2015 Nov,1.409
APU0000702111,2015,M12,2015 Dec,1.428
APU0000702111,2016,M01,2016 Jan,1.425
APU0000702111,2016,M02,2016 Feb,1.407
APU0000702111,2016,M03,2016 Mar,1.416
APU0000702111,2016,M04,2016 Apr,1.406
APU0000702111,2016,M05,2016 May,1.382
APU0000702111,2016,M06,2016 Jun,1.333
APU0000702111,2016,M07,2016 Jul,1.349
APU0000702111,2016,M08,2016 Aug,1.341
APU0000702111,2016,M09,2016 Sep,1.329
APU0000702111,2016,M10,2016 Oct,1.343
APU0000702111,2016,M11,2016 Nov,1.362
APU0000702111,2016,M12,2016 Dec,1.362
APU0000702111,2017,M01,2017 Jan,1.351
APU0000702111,2017,M02,2017 Feb,1.358
APU0000702111,2017,M03,2017 Mar,1.329
APU0000702111,2017,M04,2017 Apr,1.328
APU0000702111,2017,M05,2017 May,1.327
APU0000702111,2017,M06,2017 Jun,1.335
APU0000702111,2017,M07,2017 Jul,1.327
APU0000702111,2017,M08,2017 Aug,1.348
APU0000702111,2017,M09,2017 Sep,1.349
APU0000702111,2017,M10,2017 Oct,1.328
APU0000702111,2017,M11,2017 Nov,1.295
APU0000702111,2017,M12,2017 Dec,1.316
APU0000702111,2018,M01,2018 Jan,1.281
APU0000702111,2018,M02,2018 Feb,1.265
APU0000702111,2018,M03,2018 Mar,1.309
APU0000702111,2018,M04,2018 Apr,1.281
APU0000702111,2018,M05,2018 May,1.293
APU0000702111,2018,M06,2018 Jun,1.279
APU0000702111,2018,M07,2018 Jul,1.293
APU0000702111,2018,M08,2018 Aug,1.302
APU0000702111,2018,M09,2018 Sep,1.288
APU0000702111,2018,M10,2018 Oct,1.277
APU0000702111,2018,M11,2018 Nov,1.274
APU0000702111,2018,M12,2018 Dec,1.290
APU0000702111,2019,M01,2019 Jan,1.274
APU0000702111,2019,M02,2019 Feb,1.282
APU0000702111,2019,M03,2019 Mar,1.261
APU0000702111,2019,M04,2019 Apr,1.285
APU0000702111,2019,M05,2019 May,1.289
APU0000702111,2019,M06,2019 Jun,1.280
APU0000702111,2019,M07,2019 Jul,1.281
APU0000702111,2019,M08,2019 Aug,1.275
APU0000702111,2019,M09,2019 Sep,1.296
APU0000702111,2019,M10,2019 Oct,1.325
APU0000702111,2019,M11,2019 Nov,1.361
APU0000702111,2019,M12,2019 Dec,1.363
APU0000702111,2020,M01,2020 Jan,1.351
APU0000702111,2020,M02,2020 Feb,1.375
APU0000702111,2020,M03,2020 Mar,1.374
APU0000702111,2020,M04,2020 Apr,1.406
APU0000702111,2020,M05,2020 May,1.412
APU0000702111,2020,M06,2020 Jun,1.474
APU0000702111,2020,M07,2020 Jul,1.485
APU0000702111,2020,M08,2020 Aug,1.495
APU0000702111,2020,M09,2020 Sep,1.492
APU0000702111,2020,M10,2020 Oct,1.503
APU0000702111,2020,M11,2020 Nov,1.515
APU0000702111,2020,M12,2020 Dec,1.538
APU0000702111,2021,M01,2021 Jan,1.546
APU0000702111,2021,M02,2021 Feb,1.537
APU0000702111,2021,M03,2021 Mar,1.526
APU0000702111,2021,M04,2021 Apr,1.510
APU0000702111,2021,M05,2021 May,1.511
